"stp20_nhs_code","stp20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Other - Other Services",573,180
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Other - Paediatric Services",5949,1662
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Other - Surgical Services",7365,1904
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Plastic Surgery Service",4543,1884
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Respiratory Medicine Service",997,91
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Rheumatology Service",794,34
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Total",90620,25819
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Trauma and Orthopaedic Service",15070,5750
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Urology Service",6331,1914
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Cardiology Service",752,23
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Cardiothoracic Surgery Service",192,24
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Dermatology Service",4254,405
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Ear Nose and Throat Service",4619,919
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Elderly Medicine Service",7,0
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Gastroenterology Service",622,48
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","General Internal Medicine Service",347,26
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","General Surgery Service",6036,2153
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Gynaecology Service",4231,917
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Neurology Service",711,19
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Neurosurgical Service",1506,394
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Ophthalmology Service",4599,1154
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Oral Surgery Service",1727,643
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Other - Medical Services",2750,529
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Other - Other Services",288,58
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Other - Paediatric Services",638,47
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Other - Surgical Services",862,270
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Plastic Surgery Service",975,378
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Respiratory Medicine Service",360,9
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Rheumatology Service",202,37
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Total",49656,11403
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Trauma and Orthopaedic Service",9613,2037
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-04-01,2021,"Apr","Urology Service",4365,1313
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Cardiology Service",761,26
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Cardiothoracic Surgery Service",1,0
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Dermatology Service",328,7
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Ear Nose and Throat Service",3406,422
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Elderly Medicine Service",12,0
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Gastroenterology Service",1685,125
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","General Internal Medicine Service",5,0
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","General Surgery Service",3031,275
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Gynaecology Service",2263,175
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Neurology Service",468,17
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Neurosurgical Service",2,0
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Ophthalmology Service",5069,445
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Oral Surgery Service",3462,408
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Other - Medical Services",1485,40
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Other - Mental Health Services",0,0
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Other - Other Services",108,22
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Other - Paediatric Services",591,73
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Other - Surgical Services",2230,290
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Plastic Surgery Service",88,5
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Respiratory Medicine Service",767,9
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Rheumatology Service",173,6
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Total",33102,3128
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Trauma and Orthopaedic Service",5405,572
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-04-01,2021,"Apr","Urology Service",1762,211
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Cardiology Service",1866,114
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Cardiothoracic Surgery Service",733,134
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Dermatology Service",2524,215
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Ear Nose and Throat Service",9806,2658
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Elderly Medicine Service",79,2
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Gastroenterology Service",5556,365
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","General Internal Medicine Service",238,13
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","General Surgery Service",13171,3580
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Gynaecology Service",11325,1594
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Neurology Service",946,2
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Neurosurgical Service",1751,296
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Ophthalmology Service",14573,3360
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Oral Surgery Service",3711,1813
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Other - Medical Services",3367,455
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Other - Mental Health Services",8,0
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Other - Other Services",1889,157
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Other - Paediatric Services",7299,785
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Other - Surgical Services",6707,1344
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Plastic Surgery Service",5083,1480
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Respiratory Medicine Service",1602,85
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Rheumatology Service",883,7
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Total",123208,28221
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Trauma and Orthopaedic Service",23177,7920
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-04-01,2021,"Apr","Urology Service",6914,1842
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Cardiology Service",1822,219
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Cardiothoracic Surgery Service",413,71
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Dermatology Service",707,59
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Ear Nose and Throat Service",5303,1896
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Elderly Medicine Service",54,10
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Gastroenterology Service",2995,302
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","General Internal Medicine Service",1754,481
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","General Surgery Service",10416,3392
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Gynaecology Service",4528,626
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Neurology Service",3461,822
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Neurosurgical Service",2120,618
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Ophthalmology Service",6600,1477
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Oral Surgery Service",7159,2943
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Other - Medical Services",2644,460
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Other - Mental Health Services",17,0
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Other - Other Services",639,49
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Other - Paediatric Services",429,61
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Other - Surgical Services",636,138
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Plastic Surgery Service",1751,818
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Respiratory Medicine Service",355,7
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Rheumatology Service",630,7
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Total",72730,19686
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Trauma and Orthopaedic Service",13480,4034
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-05-01,2021,"May","Urology Service",4817,1196
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Cardiology Service",1171,105
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Cardiothoracic Surgery Service",106,3
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Dermatology Service",384,5
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Ear Nose and Throat Service",4216,399
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Elderly Medicine Service",45,0
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Gastroenterology Service",980,0
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","General Internal Medicine Service",422,6
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","General Surgery Service",3895,604
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Gynaecology Service",2390,321
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Neurology Service",352,1
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Neurosurgical Service",1076,229
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Ophthalmology Service",3115,296
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Oral Surgery Service",2873,372
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Other - Medical Services",769,47
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Other - Mental Health Services",1,1
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Other - Other Services",738,54
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Other - Paediatric Services",4438,1211
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Other - Surgical Services",3258,346
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Plastic Surgery Service",997,182
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Respiratory Medicine Service",508,71
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Rheumatology Service",295,1
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Total",47884,7936
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Trauma and Orthopaedic Service",13505,3411
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-05-01,2021,"May","Urology Service",2350,271
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Cardiology Service",1245,86
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Cardiothoracic Surgery Service",6,1
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Dermatology Service",1170,341
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Ear Nose and Throat Service",3541,761
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Elderly Medicine Service",35,4
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Gastroenterology Service",1978,234
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","General Internal Medicine Service",63,16
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","General Surgery Service",5525,1525
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Gynaecology Service",3704,812
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Neurology Service",543,7
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Ophthalmology Service",4421,440
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Oral Surgery Service",2613,940
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Other - Medical Services",1807,335
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Other - Other Services",271,65
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Other - Paediatric Services",104,9
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Other - Surgical Services",2928,1212
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Plastic Surgery Service",96,36
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Respiratory Medicine Service",994,313
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Rheumatology Service",657,118
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Total",45897,12888
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Trauma and Orthopaedic Service",8296,3400
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-05-01,2021,"May","Urology Service",5900,2233
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Cardiology Service",1735,76
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Cardiothoracic Surgery Service",198,40
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Dermatology Service",1252,20
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Ear Nose and Throat Service",3768,1087
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Elderly Medicine Service",55,10
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Gastroenterology Service",1863,41
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","General Internal Medicine Service",215,14
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","General Surgery Service",5158,1445
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Gynaecology Service",3422,559
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Neurology Service",710,17
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Neurosurgical Service",18,4
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Ophthalmology Service",4367,757
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Oral Surgery Service",2069,499
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Other - Medical Services",3098,402
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Other - Mental Health Services",1,0
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Other - Other Services",611,154
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Other - Paediatric Services",1166,257
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Other - Surgical Services",1129,175
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Plastic Surgery Service",2275,1011
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Respiratory Medicine Service",877,48
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Rheumatology Service",604,37
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Total",49442,11382
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Trauma and Orthopaedic Service",11270,3554
"QH8","MID AND SOUTH ESSEX STP",2021-05-01,2021,"May","Urology Service",3581,1175
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Cardiology Service",1230,29
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Cardiothoracic Surgery Service",0,0
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Dermatology Service",373,12
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Ear Nose and Throat Service",3737,409
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Elderly Medicine Service",6,0
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Gastroenterology Service",1632,66
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","General Internal Medicine Service",389,74
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","General Surgery Service",1895,335
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Gynaecology Service",2155,71
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Neurology Service",398,6
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Ophthalmology Service",6132,1113
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Oral Surgery Service",2824,596
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Other - Medical Services",1505,22
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Other - Mental Health Services",0,0
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Other - Other Services",156,15
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Other - Paediatric Services",620,95
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Other - Surgical Services",2697,486
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Plastic Surgery Service",492,128
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Respiratory Medicine Service",509,8
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Rheumatology Service",416,1
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Total",35630,5930
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Trauma and Orthopaedic Service",5659,1878
"QHG","BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",2021-05-01,2021,"May","Urology Service",2805,586
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Cardiology Service",4102,283
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Cardiothoracic Surgery Service",396,96
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Dermatology Service",6147,1184
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Ear Nose and Throat Service",12871,5214
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Elderly Medicine Service",275,44
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Gastroenterology Service",4740,615
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","General Internal Medicine Service",1116,6
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","General Surgery Service",7335,2920
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Gynaecology Service",7182,723
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Neurology Service",4781,699
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Neurosurgical Service",2020,379
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Ophthalmology Service",9381,3371
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Oral Surgery Service",6739,2071
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Other - Medical Services",6675,561
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Other - Mental Health Services",7,0
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Other - Other Services",2727,130
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Other - Paediatric Services",6700,1986
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Other - Surgical Services",8986,3150
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Plastic Surgery Service",1559,590
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Respiratory Medicine Service",1733,152
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Rheumatology Service",1263,14
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Total",120132,29743
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Trauma and Orthopaedic Service",14808,1875
"QHL","BIRMINGHAM AND SOLIHULL STP",2021-05-01,2021,"May","Urology Service",8589,3680
"QHM","CUMBRIA AND NORTH EAST STP",2021-05-01,2021,"May","Cardiology Service",3372,439
"QHM","CUMBRIA AND NORTH EAST STP",2021-05-01,2021,"May","Cardiothoracic Surgery Service",87,7
"QHM","CUMBRIA AND NORTH EAST STP",2021-05-01,2021,"May","Dermatology Service",5444,1306
"QHM","CUMBRIA AND NORTH EAST STP",2021-05-01,2021,"May","Ear Nose and Throat Service",7321,1482
"QHM","CUMBRIA AND NORTH EAST STP",2021-05-01,2021,"May","Elderly Medicine Service",111,0
"QHM","CUMBRIA AND NORTH EAST STP",2021-05-01,2021,"May","Gastroenterology Service",2113,223
"QHM","CUMBRIA AND NORTH EAST STP",2021-05-01,2021,"May","General Internal Medicine Service",543,34
"QHM","CUMBRIA AND NORTH EAST STP",2021-05-01,2021,"May","General Surgery Service",8376,1054
