"hb19_code","date","specialty","average_number_available_staffed_beds","average_number_occupied_beds","percent_occupied_beds"
"S08000019",2020-04-01,"All Acute",776.461538461538,413.21978021978,0.532183192278298
"S08000019",2020-07-01,"All Acute",695.29347826087,497.521739130435,0.715556458799068
"S08000019",2020-10-01,"All Acute",697.141304347826,534.358695652174,0.766499836287946
"S08000019",2021-01-01,"All Acute",713.888888888889,551.911111111111,0.773105058365759
"S08000019",2021-04-01,"All Acute",709.56043956044,531.164835164835,0.748582933250736
"S08000019",2021-07-01,"All Acute",726.891304347826,540.260869565217,0.743248497173789
"S08000019",2021-10-01,"All Acute",764.304347826087,598.54347826087,0.783121906820638
"S08000019",2022-01-01,"All Acute",765.6,589.133333333333,0.769505398815744
"S08000019",2022-04-01,"All Acute",787.373626373626,610.362637362637,0.775188064367559
"S08000019",2022-07-01,"All Acute",784.728260869565,616.739130434783,0.785927003255073
"S08000019",2022-10-01,"All Acute",808.891304347826,636.108695652174,0.786395764465586
"S08000019",2023-01-01,"All Acute",818.533333333333,643.388888888889,0.786026497257968
"S08000019",2023-04-01,"All Acute",818.89010989011,603.175824175824,0.736577248755351
"S08000019",2023-07-01,"All Acute",817.804347826087,597.195652173913,0.730242696509742
"S08000019",2023-10-01,"All Acute",812.880434782609,630.336956521739,0.77543625058501
"S08000019",2024-01-01,"All Acute",829.714285714286,662.230769230769,0.798143144734054
"S08000019",2024-04-01,"All Acute",815.571428571429,648.769230769231,0.795478124957894
"S08000019",2019-04-01,"All Specialties",1194.47252747253,849.373626373626,0.711086782523897
"S08000019",2019-07-01,"All Specialties",1259.54347826087,787.619565217391,0.625321458775609
"S08000019",2019-10-01,"All Specialties",1263,817.445652173913,0.647225377809907
"S08000019",2020-01-01,"All Specialties",1264.57142857143,820.681318681319,0.648979804650839
"S08000019",2020-04-01,"All Specialties",1206.76923076923,627.208791208791,0.519742114081737
"S08000019",2020-07-01,"All Specialties",1080.35869565217,717.934782608696,0.664533719678448
"S08000019",2020-10-01,"All Specialties",1084.98913043478,767.010869565217,0.706929542471874
"S08000019",2021-01-01,"All Specialties",1098.67777777778,760.955555555556,0.692610309361758
"S08000019",2021-04-01,"All Specialties",1098.50549450549,750.307692307692,0.683025889320155
"S08000019",2021-07-01,"All Specialties",1101.19565217391,759.369565217391,0.68958641792518
"S08000019",2021-10-01,"All Specialties",1144.8152173913,823.45652173913,0.719292082451127
"S08000019",2022-01-01,"All Specialties",1144.94444444444,814.911111111111,0.711747294871173
"S08000019",2022-04-01,"All Specialties",1166.81318681319,836.120879120879,0.716585044264457
"S08000019",2022-07-01,"All Specialties",1153.5,839.282608695652,0.727596539831515
"S08000019",2022-10-01,"All Specialties",1189.03260869565,861.630434782609,0.724648280023037
"S08000019",2023-01-01,"All Specialties",1190.55555555556,870.011111111111,0.730760615958936
"S08000019",2023-04-01,"All Specialties",1194.24175824176,831.131868131868,0.69594942765652
"S08000019",2023-07-01,"All Specialties",1196.05434782609,812.934782608696,0.679680471114262
"S08000019",2023-10-01,"All Specialties",1186.0652173913,848.641304347826,0.715509815062593
"S08000019",2024-01-01,"All Specialties",1198.3956043956,885.417582417582,0.738835806114402
"S08000019",2024-04-01,"All Specialties",1188.26373626374,869.43956043956,0.731689046720675
"S08000019",2019-04-01,"Anaesthetics",0.153846153846154,0.153846153846154,1
"S08000019",2019-07-01,"Anaesthetics",0.315217391304348,0.315217391304348,1
"S08000019",2019-10-01,"Anaesthetics",0.0434782608695652,0.0434782608695652,1
"S08000019",2020-01-01,"Anaesthetics",0.197802197802198,0.197802197802198,1
"S08000019",2020-04-01,"Anaesthetics",0.021978021978022,0.021978021978022,1
"S08000019",2020-07-01,"Anaesthetics",0.108695652173913,0.108695652173913,1
"S08000019",2021-01-01,"Anaesthetics",0.1,0.1,1
"S08000019",2021-04-01,"Anaesthetics",0.010989010989011,0.010989010989011,1
"S08000019",2021-07-01,"Anaesthetics",0.260869565217391,0.260869565217391,1
"S08000019",2021-10-01,"Anaesthetics",0.130434782608696,0.130434782608696,1
"S08000019",2022-01-01,"Anaesthetics",0.0777777777777778,0.0777777777777778,1
"S08000019",2022-04-01,"Anaesthetics",0.164835164835165,0.164835164835165,1
"S08000019",2022-07-01,"Anaesthetics",0.315217391304348,0.315217391304348,1
"S08000019",2022-10-01,"Anaesthetics",0.206521739130435,0.206521739130435,1
"S08000019",2023-01-01,"Anaesthetics",0.0666666666666667,0.0666666666666667,1
"S08000019",2023-04-01,"Anaesthetics",0.0659340659340659,0.0659340659340659,1
"S08000019",2023-07-01,"Anaesthetics",0.0217391304347826,0.0217391304347826,1
"S08000019",2023-10-01,"Anaesthetics",0.0543478260869565,0.0543478260869565,1
"S08000019",2024-01-01,"Anaesthetics",0.0659340659340659,0.0659340659340659,1
"S08000019",2019-04-01,"Cardiology",15.9010989010989,12.3736263736264,0.778161713890809
"S08000019",2019-07-01,"Cardiology",13.8804347826087,11.1739130434783,0.805011746280345
"S08000019",2019-10-01,"Cardiology",14.3369565217391,12.7065217391304,0.886277482941622
"S08000019",2020-01-01,"Cardiology",14.4285714285714,12.1538461538462,0.842345773038842
"S08000019",2020-04-01,"Cardiology",14.6703296703297,9.28571428571429,0.632958801498127
"S08000019",2020-07-01,"Cardiology",13.7717391304348,11.0434782608696,0.801894238358327
"S08000019",2020-10-01,"Cardiology",13.8152173913043,11.5,0.832415420928403
"S08000019",2021-01-01,"Cardiology",14.0333333333333,10.6222222222222,0.756927949326999
"S08000019",2021-04-01,"Cardiology",14.2307692307692,12,0.843243243243243
"S08000019",2021-07-01,"Cardiology",13.8478260869565,11.6521739130435,0.841444270015699
"S08000019",2021-10-01,"Cardiology",15.0217391304348,13.0326086956522,0.867583212735166
"S08000019",2022-01-01,"Cardiology",15.1555555555556,13.3444444444444,0.88049853372434
"S08000019",2022-04-01,"Cardiology",14.7252747252747,13.3186813186813,0.904477611940299
"S08000019",2022-07-01,"Cardiology",14.7608695652174,13.0652173913043,0.885125184094256
"S08000019",2022-10-01,"Cardiology",15.0217391304348,13.3369565217391,0.887843704775687
"S08000019",2023-01-01,"Cardiology",16.4555555555556,15.1222222222222,0.918973666441594
"S08000019",2023-04-01,"Cardiology",15.3846153846154,13.5934065934066,0.883571428571429
"S08000019",2023-07-01,"Cardiology",14.0652173913043,12.2391304347826,0.870170015455951
"S08000019",2023-10-01,"Cardiology",15.0869565217391,13.6086956521739,0.902017291066282
"S08000019",2024-01-01,"Cardiology",16.5164835164835,15.1318681318681,0.916167664670659
"S08000019",2024-04-01,"Cardiology",15.3846153846154,13.6593406593407,0.887857142857143
"S08000019",2019-04-01,"Child & Adolescent Psychiatry",0.0549450549450549,0.043956043956044,0.8
"S08000019",2020-07-01,"Child & Adolescent Psychiatry",0.0217391304347826,0.0217391304347826,1
"S08000019",2021-01-01,"Child & Adolescent Psychiatry",0.0333333333333333,0.0333333333333333,1
"S08000019",2021-04-01,"Child & Adolescent Psychiatry",0.010989010989011,0.010989010989011,1
"S08000019",2021-10-01,"Child & Adolescent Psychiatry",0.0217391304347826,0.0217391304347826,1
"S08000019",2022-01-01,"Child & Adolescent Psychiatry",0.0222222222222222,0.0222222222222222,1
"S08000019",2022-07-01,"Child & Adolescent Psychiatry",0.0652173913043478,0.0652173913043478,1
"S08000019",2023-01-01,"Child & Adolescent Psychiatry",0.0555555555555556,0.0555555555555556,1
"S08000019",2023-04-01,"Child & Adolescent Psychiatry",0.120879120879121,0.120879120879121,1
"S08000019",2023-07-01,"Child & Adolescent Psychiatry",0.0108695652173913,0.0108695652173913,1
"S08000019",2023-10-01,"Child & Adolescent Psychiatry",0.0108695652173913,0.0108695652173913,1
"S08000019",2024-01-01,"Child & Adolescent Psychiatry",0.043956043956044,0.043956043956044,1
"S08000019",2024-04-01,"Child & Adolescent Psychiatry",0.0549450549450549,0.0549450549450549,1
"S08000019",2019-04-01,"Dental Grouping",0.010989010989011,0.010989010989011,1
"S08000019",2019-07-01,"Dental Grouping",0.0217391304347826,0.0217391304347826,1
"S08000019",2019-10-01,"Dental Grouping",0.0434782608695652,0.0434782608695652,1
"S08000019",2020-01-01,"Dental Grouping",0.021978021978022,0.021978021978022,1
"S08000019",2020-10-01,"Dental Grouping",0.0108695652173913,0.0108695652173913,1
"S08000019",2021-01-01,"Dental Grouping",0.0222222222222222,0.0222222222222222,1
"S08000019",2021-04-01,"Dental Grouping",0.010989010989011,0.010989010989011,1
"S08000019",2021-10-01,"Dental Grouping",0.0108695652173913,0.0108695652173913,1
"S08000019",2022-04-01,"Dental Grouping",0.010989010989011,0.010989010989011,1
"S08000019",2022-07-01,"Dental Grouping",0.0108695652173913,0.0108695652173913,1
"S08000019",2022-10-01,"Dental Grouping",0.0434782608695652,0.0434782608695652,1
"S08000019",2023-01-01,"Dental Grouping",0.0222222222222222,0.0222222222222222,1
"S08000019",2023-07-01,"Dental Grouping",0.0108695652173913,0.0108695652173913,1
"S08000019",2023-10-01,"Dental Grouping",0.0652173913043478,0.0652173913043478,1
"S08000019",2019-04-01,"Ear, Nose & Throat (ENT)",5.12087912087912,3.3956043956044,0.663090128755365
"S08000019",2019-07-01,"Ear, Nose & Throat (ENT)",5.56521739130435,3.07608695652174,0.552734375
"S08000019",2019-10-01,"Ear, Nose & Throat (ENT)",5.79347826086957,3.23913043478261,0.559099437148218
"S08000019",2020-01-01,"Ear, Nose & Throat (ENT)",5.73626373626374,3.16483516483516,0.551724137931034
"S08000019",2020-04-01,"Ear, Nose & Throat (ENT)",4.28571428571429,0.835164835164835,0.194871794871795
"S08000019",2020-07-01,"Ear, Nose & Throat (ENT)",3.07608695652174,2.51086956521739,0.816254416961131
"S08000019",2020-10-01,"Ear, Nose & Throat (ENT)",2.10869565217391,1.77173913043478,0.84020618556701
"S08000019",2021-01-01,"Ear, Nose & Throat (ENT)",1.61111111111111,1.34444444444444,0.83448275862069
"S08000019",2021-04-01,"Ear, Nose & Throat (ENT)",2.08791208791209,1.7032967032967,0.81578947368421
"S08000019",2021-07-01,"Ear, Nose & Throat (ENT)",2.80434782608696,2.55434782608696,0.910852713178294
"S08000019",2021-10-01,"Ear, Nose & Throat (ENT)",2.05434782608696,1.69565217391304,0.825396825396825
"S08000019",2022-01-01,"Ear, Nose & Throat (ENT)",3.04444444444444,2.68888888888889,0.883211678832117
"S08000019",2022-04-01,"Ear, Nose & Throat (ENT)",2.86813186813187,2.7032967032967,0.942528735632184
"S08000019",2022-07-01,"Ear, Nose & Throat (ENT)",2.95652173913043,2.78260869565217,0.941176470588235
"S08000019",2022-10-01,"Ear, Nose & Throat (ENT)",2.34782608695652,2.10869565217391,0.898148148148148
"S08000019",2023-01-01,"Ear, Nose & Throat (ENT)",4.46666666666667,4.35555555555556,0.975124378109453
"S08000019",2023-04-01,"Ear, Nose & Throat (ENT)",2.98901098901099,2.43956043956044,0.816176470588235
"S08000019",2023-07-01,"Ear, Nose & Throat (ENT)",3.26086956521739,2.71739130434783,0.833333333333333
"S08000019",2023-10-01,"Ear, Nose & Throat (ENT)",3.76086956521739,3.67391304347826,0.976878612716763
"S08000019",2024-01-01,"Ear, Nose & Throat (ENT)",2.94505494505495,2.79120879120879,0.947761194029851
"S08000019",2024-04-01,"Ear, Nose & Throat (ENT)",2.89010989010989,2.7032967032967,0.935361216730038
"S08000019",2019-04-01,"Emergency Grouping",1.05494505494505,1.05494505494505,1
"S08000019",2019-07-01,"Emergency Grouping",0.706521739130435,0.706521739130435,1
"S08000019",2019-10-01,"Emergency Grouping",0.576086956521739,0.576086956521739,1
"S08000019",2020-01-01,"Emergency Grouping",0.835164835164835,0.835164835164835,1
"S08000019",2020-04-01,"Emergency Grouping",0.56043956043956,0.56043956043956,1
"S08000019",2020-07-01,"Emergency Grouping",0.793478260869565,0.793478260869565,1
"S08000019",2020-10-01,"Emergency Grouping",0.489130434782609,0.489130434782609,1
"S08000019",2021-01-01,"Emergency Grouping",0.344444444444444,0.344444444444444,1
"S08000019",2021-04-01,"Emergency Grouping",0.604395604395604,0.604395604395604,1
"S08000019",2021-07-01,"Emergency Grouping",0.521739130434783,0.521739130434783,1
"S08000019",2021-10-01,"Emergency Grouping",0.445652173913043,0.445652173913043,1
"S08000019",2022-01-01,"Emergency Grouping",0.4,0.4,1
"S08000019",2022-04-01,"Emergency Grouping",0.714285714285714,0.714285714285714,1
"S08000019",2022-07-01,"Emergency Grouping",0.58695652173913,0.58695652173913,1
"S08000019",2022-10-01,"Emergency Grouping",0.315217391304348,0.315217391304348,1
"S08000019",2023-01-01,"Emergency Grouping",0.333333333333333,0.333333333333333,1
"S08000019",2023-04-01,"Emergency Grouping",0.450549450549451,0.450549450549451,1
"S08000019",2023-07-01,"Emergency Grouping",0.282608695652174,0.282608695652174,1
"S08000019",2023-10-01,"Emergency Grouping",0.173913043478261,0.173913043478261,1
"S08000019",2024-01-01,"Emergency Grouping",0.252747252747253,0.252747252747253,1
"S08000019",2024-04-01,"Emergency Grouping",0.0989010989010989,0.0989010989010989,1
"S08000019",2019-04-01,"Endocrinology & Diabetes",3.20879120879121,3.20879120879121,1
"S08000019",2019-07-01,"Endocrinology & Diabetes",1.83695652173913,1.83695652173913,1
"S08000019",2019-10-01,"Endocrinology & Diabetes",1.02173913043478,1.02173913043478,1
"S08000019",2020-01-01,"Endocrinology & Diabetes",1.01098901098901,1.01098901098901,1
"S08000019",2020-04-01,"Endocrinology & Diabetes",0.494505494505495,0.494505494505495,1
"S08000019",2020-07-01,"Endocrinology & Diabetes",0.173913043478261,0.173913043478261,1
"S08000019",2020-10-01,"Endocrinology & Diabetes",0.565217391304348,0.565217391304348,1
"S08000019",2021-01-01,"Endocrinology & Diabetes",1.41111111111111,1.41111111111111,1
"S08000019",2021-04-01,"Endocrinology & Diabetes",0.626373626373626,0.626373626373626,1
"S08000019",2021-07-01,"Endocrinology & Diabetes",0.673913043478261,0.673913043478261,1
"S08000019",2021-10-01,"Endocrinology & Diabetes",1,1,1
"S08000019",2022-01-01,"Endocrinology & Diabetes",0.355555555555556,0.355555555555556,1
"S08000019",2022-04-01,"Endocrinology & Diabetes",1.28571428571429,1.28571428571429,1
"S08000019",2022-07-01,"Endocrinology & Diabetes",7.93478260869565,7.93478260869565,1
"S08000019",2022-10-01,"Endocrinology & Diabetes",6.28260869565217,6.28260869565217,1
"S08000019",2023-01-01,"Endocrinology & Diabetes",3.44444444444444,3.44444444444444,1
"S08000019",2023-04-01,"Endocrinology & Diabetes",6.18681318681319,6.18681318681319,1
"S08000019",2023-07-01,"Endocrinology & Diabetes",7.34782608695652,7.34782608695652,1
"S08000019",2023-10-01,"Endocrinology & Diabetes",1.03260869565217,1.03260869565217,1
"S08000019",2024-01-01,"Endocrinology & Diabetes",3.06593406593407,3.06593406593407,1
"S08000019",2024-04-01,"Endocrinology & Diabetes",1.30769230769231,1.30769230769231,1
"S08000019",2019-04-01,"Forensic Psychiatry",0.032967032967033,0.032967032967033,1
"S08000019",2019-07-01,"Forensic Psychiatry",0.869565217391304,0.869565217391304,1
"S08000019",2019-10-01,"Forensic Psychiatry",1,1,1
"S08000019",2020-01-01,"Forensic Psychiatry",0.164835164835165,0.164835164835165,1
"S08000019",2020-07-01,"Forensic Psychiatry",0.141304347826087,0.141304347826087,1
"S08000019",2020-10-01,"Forensic Psychiatry",1,1,1
"S08000019",2021-01-01,"Forensic Psychiatry",1,1,1
"S08000019",2021-04-01,"Forensic Psychiatry",0.758241758241758,0.758241758241758,1
"S08000019",2022-04-01,"Forensic Psychiatry",0.626373626373626,0.626373626373626,1
"S08000019",2022-07-01,"Forensic Psychiatry",0.0326086956521739,0.0326086956521739,1
"S08000019",2019-04-01,"Gastroenterology",10.7912087912088,8.74725274725275,0.810590631364562
"S08000019",2019-07-01,"Gastroenterology",14.4239130434783,12.6630434782609,0.877920120572721
"S08000019",2019-10-01,"Gastroenterology",22.7934782608696,20.8913043478261,0.91654744873629
"S08000019",2020-01-01,"Gastroenterology",28.010989010989,25.6483516483516,0.915653197332287
"S08000019",2020-04-01,"Gastroenterology",21.7252747252747,13.7252747252747,0.631765300961052
"S08000019",2020-07-01,"Gastroenterology",18.5,13.6521739130435,0.737955346650999
"S08000019",2020-10-01,"Gastroenterology",20.3260869565217,17.2608695652174,0.849197860962567
"S08000019",2021-01-01,"Gastroenterology",19.2555555555556,16.9111111111111,0.878245816503174
"S08000019",2021-04-01,"Gastroenterology",18.3516483516484,16.4725274725275,0.897604790419162
"S08000019",2021-07-01,"Gastroenterology",26.445652173913,24.2826086956522,0.918207973695027
"S08000019",2021-10-01,"Gastroenterology",26.0978260869565,23.1304347826087,0.886297376093294
"S08000019",2022-01-01,"Gastroenterology",29.6222222222222,26.2777777777778,0.887096774193548
"S08000019",2022-04-01,"Gastroenterology",24.7692307692308,23.7802197802198,0.960070984915706
"S08000019",2022-07-01,"Gastroenterology",20.6413043478261,19.6739130434783,0.953133228014745
"S08000019",2022-10-01,"Gastroenterology",22.6521739130435,21.4130434782609,0.945297504798465
"S08000019",2023-01-01,"Gastroenterology",13.7666666666667,11.9888888888889,0.870863599677159
"S08000019",2023-04-01,"Gastroenterology",23.8681318681319,20.3076923076923,0.850828729281768
"S08000019",2023-07-01,"Gastroenterology",22.0652173913043,19.2608695652174,0.872906403940887
"S08000019",2023-10-01,"Gastroenterology",17.0760869565217,15.8804347826087,0.929980903882877
