"hsct22_name","date","year","month","specialty","waits_over_18_weeks","waits_over_52_weeks","total_waits"
"Northern",2021-09-01,2021,"Sep","General Surgery",11146,6792,15875
"Northern",2021-09-01,2021,"Sep","Geriatric Medicine",37,8,226
"Northern",2021-09-01,2021,"Sep","Gynaecology",5275,2590,7732
"Northern",2021-09-01,2021,"Sep","Haematology (Clinical)",289,172,500
"Northern",2021-09-01,2021,"Sep","Joint Consultant Clinics",4,0,6
"Northern",2021-09-01,2021,"Sep","Nephrology",1,0,43
"Northern",2021-09-01,2021,"Sep","Neurology",2219,1831,2536
"Northern",2021-09-01,2021,"Sep","Orthodontics",269,188,338
"Northern",2021-09-01,2021,"Sep","Paediatrics",247,2,1526
"Northern",2021-09-01,2021,"Sep","Pain Management",3207,2609,3622
"Northern",2021-09-01,2021,"Sep","Rheumatology",2736,1898,3293
"Northern",2021-09-01,2021,"Sep","Thoracic Medicine",3858,3006,4553
"Northern",2021-09-01,2021,"Sep","Urology",0,0,1
"Northern",2022-12-01,2022,"Dec","Cardiology",330,0,1336
"Northern",2022-12-01,2022,"Dec","Chemical Pathology",184,72,257
"Northern",2022-12-01,2022,"Dec","Dermatology",4489,3387,7229
"Northern",2022-12-01,2022,"Dec","ENT",7275,5352,9482
"Northern",2022-12-01,2022,"Dec","GP Other",95,71,221
"Northern",2022-12-01,2022,"Dec","Gastroenterology",5174,3597,8082
"Northern",2022-12-01,2022,"Dec","General Medicine",855,251,1437
"Northern",2022-12-01,2022,"Dec","General Surgery",10495,7362,15430
"Northern",2022-12-01,2022,"Dec","Geriatric Medicine",135,50,294
"Northern",2022-12-01,2022,"Dec","Gynaecology",6219,3693,8752
"Northern",2022-12-01,2022,"Dec","Haematology (Clinical)",535,277,739
"Northern",2022-12-01,2022,"Dec","Joint Consultant Clinics",0,0,4
"Northern",2022-12-01,2022,"Dec","Nephrology",0,0,36
"Northern",2022-12-01,2022,"Dec","Neurology",1586,861,2020
"Northern",2022-12-01,2022,"Dec","Obstetrics",0,0,1
"Northern",2022-12-01,2022,"Dec","Orthodontics",3,0,61
"Northern",2022-12-01,2022,"Dec","Paediatrics",982,19,2855
"Northern",2022-12-01,2022,"Dec","Pain Management",2635,1945,3332
"Northern",2022-12-01,2022,"Dec","Rheumatology",2191,1262,2931
"Northern",2022-12-01,2022,"Dec","Thoracic Medicine",3669,2581,4548
"Northern",2022-06-01,2022,"Jun","Cardiology",449,8,1506
"Northern",2022-06-01,2022,"Jun","Chemical Pathology",101,0,210
"Northern",2022-06-01,2022,"Jun","Dermatology",4396,3387,6975
"Northern",2022-06-01,2022,"Jun","ENT",8753,7133,11249
"Northern",2022-06-01,2022,"Jun","GP Other",146,103,263
"Northern",2022-06-01,2022,"Jun","Gastroenterology",6418,4843,9044
"Northern",2022-06-01,2022,"Jun","General Medicine",833,327,1421
"Northern",2022-06-01,2022,"Jun","General Surgery",11958,8085,16878
"Northern",2022-06-01,2022,"Jun","Geriatric Medicine",74,2,257
"Northern",2022-06-01,2022,"Jun","Gynaecology",5861,3555,8398
"Northern",2022-06-01,2022,"Jun","Haematology (Clinical)",359,266,588
"Northern",2022-06-01,2022,"Jun","Joint Consultant Clinics",1,1,7
"Northern",2022-06-01,2022,"Jun","Nephrology",0,0,40
"Northern",2022-06-01,2022,"Jun","Neurology",2242,1629,2750
"Northern",2022-06-01,2022,"Jun","Orthodontics",20,0,114
"Northern",2022-06-01,2022,"Jun","Paediatrics",464,3,2250
"Northern",2022-06-01,2022,"Jun","Pain Management",2997,2414,3575
"Northern",2022-06-01,2022,"Jun","Rheumatology",2530,1777,3359
"Northern",2022-06-01,2022,"Jun","Thoracic Medicine",3699,2877,4621
"Northern",2022-03-01,2022,"Mar","Cardiology",524,1,1402
"Northern",2022-03-01,2022,"Mar","Chemical Pathology",100,0,168
"Northern",2022-03-01,2022,"Mar","Dermatology",4813,3739,6945
"Northern",2022-03-01,2022,"Mar","ENT",9220,7753,11483
"Northern",2022-03-01,2022,"Mar","GP Other",184,107,308
"Northern",2022-03-01,2022,"Mar","Gastroenterology",6548,4868,9240
"Northern",2022-03-01,2022,"Mar","General Medicine",807,293,1313
"Northern",2022-03-01,2022,"Mar","General Surgery",11490,7353,16323
"Northern",2022-03-01,2022,"Mar","Geriatric Medicine",54,3,199
"Northern",2022-03-01,2022,"Mar","Gynaecology",5787,3245,8031
"Northern",2022-03-01,2022,"Mar","Haematology (Clinical)",326,240,498
"Northern",2022-03-01,2022,"Mar","Joint Consultant Clinics",1,0,2
"Northern",2022-03-01,2022,"Mar","Nephrology",0,0,27
"Northern",2022-03-01,2022,"Mar","Neurology",2170,1634,2636
"Northern",2022-03-01,2022,"Mar","Orthodontics",123,47,193
"Northern",2022-03-01,2022,"Mar","Paediatrics",342,1,1911
"Northern",2022-03-01,2022,"Mar","Pain Management",3249,2570,3668
"Northern",2022-03-01,2022,"Mar","Rheumatology",2728,1906,3339
"Northern",2022-03-01,2022,"Mar","Thoracic Medicine",3875,3007,4622
"Northern",2022-09-01,2022,"Sep","Cardiology",406,5,1468
"Northern",2022-09-01,2022,"Sep","Chemical Pathology",144,31,241
"Northern",2022-09-01,2022,"Sep","Dermatology",4488,3329,7458
"Northern",2022-09-01,2022,"Sep","ENT",7834,6143,10081
"Northern",2022-09-01,2022,"Sep","GP Other",109,83,229
"Northern",2022-09-01,2022,"Sep","Gastroenterology",5452,4010,8427
"Northern",2022-09-01,2022,"Sep","General Medicine",872,323,1456
"Northern",2022-09-01,2022,"Sep","General Surgery",11239,7828,16200
"Northern",2022-09-01,2022,"Sep","Geriatric Medicine",84,8,252
"Northern",2022-09-01,2022,"Sep","Gynaecology",6236,3847,8919
"Northern",2022-09-01,2022,"Sep","Haematology (Clinical)",433,269,668
"Northern",2022-09-01,2022,"Sep","Joint Consultant Clinics",1,1,7
"Northern",2022-09-01,2022,"Sep","Nephrology",0,0,30
"Northern",2022-09-01,2022,"Sep","Neurology",2136,1398,2601
"Northern",2022-09-01,2022,"Sep","Orthodontics",9,0,75
"Northern",2022-09-01,2022,"Sep","Paediatrics",822,30,2596
"Northern",2022-09-01,2022,"Sep","Pain Management",2877,2254,3430
"Northern",2022-09-01,2022,"Sep","Rheumatology",2499,1562,3228
"Northern",2022-09-01,2022,"Sep","Thoracic Medicine",3731,2792,4669
"Northern",2023-12-01,2023,"Dec","Cardiology",502,0,1536
"Northern",2023-12-01,2023,"Dec","Chemical Pathology",123,41,228
"Northern",2023-12-01,2023,"Dec","Dermatology",4840,3521,7504
"Northern",2023-12-01,2023,"Dec","ENT",6511,2309,9487
"Northern",2023-12-01,2023,"Dec","GP Other",39,0,435
"Northern",2023-12-01,2023,"Dec","Gastroenterology",4265,2760,7148
"Northern",2023-12-01,2023,"Dec","General Medicine",775,271,1349
"Northern",2023-12-01,2023,"Dec","General Surgery",9124,6172,13536
"Northern",2023-12-01,2023,"Dec","Geriatric Medicine",222,39,451
"Northern",2023-12-01,2023,"Dec","Gynaecology",5778,3190,8275
"Northern",2023-12-01,2023,"Dec","Haematology (Clinical)",766,423,953
"Northern",2023-12-01,2023,"Dec","Joint Consultant Clinics",5,0,21
"Northern",2023-12-01,2023,"Dec","Nephrology",2,0,49
"Northern",2023-12-01,2023,"Dec","Neurology",1932,859,2537
"Northern",2023-12-01,2023,"Dec","Oral Surgery",2614,2279,2823
"Northern",2023-12-01,2023,"Dec","Orthodontics",65,5,177
"Northern",2023-12-01,2023,"Dec","Paediatrics",1988,130,3815
"Northern",2023-12-01,2023,"Dec","Pain Management",2872,1926,3482
"Northern",2023-12-01,2023,"Dec","Rheumatology",1810,810,2444
"Northern",2023-12-01,2023,"Dec","Thoracic Medicine",3486,2184,4506
"Northern",2023-06-01,2023,"Jun","Cardiology",288,0,1437
"Northern",2023-06-01,2023,"Jun","Chemical Pathology",163,83,253
"Northern",2023-06-01,2023,"Jun","Dermatology",4293,3272,6660
"Northern",2023-06-01,2023,"Jun","ENT",5446,3042,8919
"Northern",2023-06-01,2023,"Jun","GP Other",48,25,277
"Northern",2023-06-01,2023,"Jun","Gastroenterology",4420,2848,7368
"Northern",2023-06-01,2023,"Jun","General Medicine",774,279,1372
"Northern",2023-06-01,2023,"Jun","General Surgery",8724,6052,13518
"Northern",2023-06-01,2023,"Jun","Geriatric Medicine",150,18,320
"Northern",2023-06-01,2023,"Jun","Gynaecology",5747,3220,8584
"Northern",2023-06-01,2023,"Jun","Haematology (Clinical)",656,347,914
"Northern",2023-06-01,2023,"Jun","Joint Consultant Clinics",0,0,14
"Northern",2023-06-01,2023,"Jun","Nephrology",0,0,32
"Northern",2023-06-01,2023,"Jun","Neurology",1225,556,1919
"Northern",2023-06-01,2023,"Jun","Orthodontics",30,2,115
"Northern",2023-06-01,2023,"Jun","Paediatrics",1483,6,3446
"Northern",2023-06-01,2023,"Jun","Pain Management",2726,1752,3350
"Northern",2023-06-01,2023,"Jun","Rheumatology",1667,697,2418
"Northern",2023-06-01,2023,"Jun","Thoracic Medicine",3254,2210,4318
"Northern",2023-03-01,2023,"Mar","Cardiology",336,4,1480
"Northern",2023-03-01,2023,"Mar","Chemical Pathology",190,74,270
"Northern",2023-03-01,2023,"Mar","Dermatology",4122,3217,6148
"Northern",2023-03-01,2023,"Mar","ENT",5297,3457,8628
"Northern",2023-03-01,2023,"Mar","GP Other",61,43,228
"Northern",2023-03-01,2023,"Mar","Gastroenterology",4547,2977,7319
"Northern",2023-03-01,2023,"Mar","General Medicine",883,271,1506
"Northern",2023-03-01,2023,"Mar","General Surgery",9031,6323,13813
"Northern",2023-03-01,2023,"Mar","Geriatric Medicine",176,43,331
"Northern",2023-03-01,2023,"Mar","Gynaecology",5735,3327,8743
"Northern",2023-03-01,2023,"Mar","Haematology (Clinical)",593,299,816
"Northern",2023-03-01,2023,"Mar","Joint Consultant Clinics",0,0,10
"Northern",2023-03-01,2023,"Mar","Nephrology",0,0,20
"Northern",2023-03-01,2023,"Mar","Neurology",1256,629,1764
"Northern",2023-03-01,2023,"Mar","Orthodontics",6,0,95
"Northern",2023-03-01,2023,"Mar","Paediatrics",1168,4,3307
"Northern",2023-03-01,2023,"Mar","Pain Management",2591,1766,3323
"Northern",2023-03-01,2023,"Mar","Palliative Medicine",0,0,1
"Northern",2023-03-01,2023,"Mar","Rheumatology",1729,721,2515
"Northern",2023-03-01,2023,"Mar","Thoracic Medicine",3506,2394,4487
"Northern",2023-09-01,2023,"Sep","Cardiology",387,0,1476
"Northern",2023-09-01,2023,"Sep","Chemical Pathology",137,56,233
"Northern",2023-09-01,2023,"Sep","Dermatology",4515,3367,6948
"Northern",2023-09-01,2023,"Sep","ENT",5882,2440,8929
"Northern",2023-09-01,2023,"Sep","GP Other",31,14,353
"Northern",2023-09-01,2023,"Sep","Gastroenterology",3942,2595,7020
"Northern",2023-09-01,2023,"Sep","General Medicine",845,275,1402
"Northern",2023-09-01,2023,"Sep","General Surgery",8695,5975,13436
"Northern",2023-09-01,2023,"Sep","Geriatric Medicine",177,43,395
"Northern",2023-09-01,2023,"Sep","Gynaecology",5747,3170,8314
"Northern",2023-09-01,2023,"Sep","Haematology (Clinical)",730,388,924
"Northern",2023-09-01,2023,"Sep","Joint Consultant Clinics",3,0,13
"Northern",2023-09-01,2023,"Sep","Nephrology",1,0,40
"Northern",2023-09-01,2023,"Sep","Neurology",1434,584,2109
"Northern",2023-09-01,2023,"Sep","Oral Surgery",2595,2206,2733
"Northern",2023-09-01,2023,"Sep","Orthodontics",52,2,119
"Northern",2023-09-01,2023,"Sep","Paediatrics",1891,61,3626
"Northern",2023-09-01,2023,"Sep","Pain Management",2872,1811,3491
"Northern",2023-09-01,2023,"Sep","Rheumatology",1763,717,2453
"Northern",2023-09-01,2023,"Sep","Thoracic Medicine",3352,2147,4327
"Northern",2024-06-01,2024,"Jun","Accident & Emergency",0,0,4
"Northern",2024-06-01,2024,"Jun","Cardiology",650,0,1667
"Northern",2024-06-01,2024,"Jun","Chemical Pathology",104,6,213
"Northern",2024-06-01,2024,"Jun","Dermatology",6156,4289,9767
"Northern",2024-06-01,2024,"Jun","ENT",8088,3847,11592
"Northern",2024-06-01,2024,"Jun","GP Other",117,0,427
"Northern",2024-06-01,2024,"Jun","Gastroenterology",5254,3464,7956
"Northern",2024-06-01,2024,"Jun","General Medicine",807,425,1433
"Northern",2024-06-01,2024,"Jun","General Surgery",10128,6968,14939
"Northern",2024-06-01,2024,"Jun","Geriatric Medicine",264,75,448
"Northern",2024-06-01,2024,"Jun","Gynaecology",6068,3564,8667
"Northern",2024-06-01,2024,"Jun","Haematology (Clinical)",796,533,970
"Northern",2024-06-01,2024,"Jun","Joint Consultant Clinics",1,0,17
"Northern",2024-06-01,2024,"Jun","Nephrology",0,0,36
"Northern",2024-06-01,2024,"Jun","Neurology",3369,2351,4016
"Northern",2024-06-01,2024,"Jun","Oral and Maxillofacial Surgery",2699,2398,2947
"Northern",2024-06-01,2024,"Jun","Orthodontics",161,23,275
"Northern",2024-06-01,2024,"Jun","Paediatrics",2283,407,4262
"Northern",2024-06-01,2024,"Jun","Pain Management",3016,2133,3570
"Northern",2024-06-01,2024,"Jun","Rheumatology",1898,974,2554
"Northern",2024-06-01,2024,"Jun","Thoracic Medicine",3854,2454,5097
"Northern",2024-03-01,2024,"Mar","Accident & Emergency",0,0,7
"Northern",2024-03-01,2024,"Mar","Cardiology",598,0,1595
"Northern",2024-03-01,2024,"Mar","Chemical Pathology",131,38,216
"Northern",2024-03-01,2024,"Mar","Dermatology",5537,3911,8681
"Northern",2024-03-01,2024,"Mar","ENT",7198,3087,10538
"Northern",2024-03-01,2024,"Mar","GP Other",102,1,459
"Northern",2024-03-01,2024,"Mar","Gastroenterology",4702,2981,7560
"Northern",2024-03-01,2024,"Mar","General Medicine",801,342,1447
"Northern",2024-03-01,2024,"Mar","General Surgery",9753,6657,14493
"Northern",2024-03-01,2024,"Mar","Geriatric Medicine",272,56,463
"Northern",2024-03-01,2024,"Mar","Gynaecology",5974,3395,8454
"Northern",2024-03-01,2024,"Mar","Haematology (Clinical)",758,477,979
"Northern",2024-03-01,2024,"Mar","Joint Consultant Clinics",2,0,14
"Northern",2024-03-01,2024,"Mar","Nephrology",2,0,33
"Northern",2024-03-01,2024,"Mar","Neurology",3129,2021,3720
"Northern",2024-03-01,2024,"Mar","Oral Surgery",2695,2385,2892
"Northern",2024-03-01,2024,"Mar","Orthodontics",107,5,212
"Northern",2024-03-01,2024,"Mar","Paediatrics",2127,307,4010
"Northern",2024-03-01,2024,"Mar","Pain Management",2964,2074,3574
"Northern",2024-03-01,2024,"Mar","Rheumatology",1861,890,2482
"Northern",2024-03-01,2024,"Mar","Thoracic Medicine",3691,2354,4793
"Northern",2024-09-01,2024,"Sep","Accident & Emergency",0,0,2
"Northern",2024-09-01,2024,"Sep","Cardiology",743,0,1634
"Northern",2024-09-01,2024,"Sep","Chemical Pathology",76,0,188
"Northern",2024-09-01,2024,"Sep","Dermatology",6820,4743,10435
"Northern",2024-09-01,2024,"Sep","ENT",9029,4673,12074
"Northern",2024-09-01,2024,"Sep","GP Other",146,3,418
"Northern",2024-09-01,2024,"Sep","Gastroenterology",5807,3989,8119
"Northern",2024-09-01,2024,"Sep","General Medicine",886,510,1523
"Northern",2024-09-01,2024,"Sep","General Surgery",10791,7472,15195
"Northern",2024-09-01,2024,"Sep","Geriatric Medicine",274,95,480
"Northern",2024-09-01,2024,"Sep","Gynaecology",6450,3976,9037
"Northern",2024-09-01,2024,"Sep","Haematology (Clinical)",799,557,985
"Northern",2024-09-01,2024,"Sep","Joint Consultant Clinics",2,0,23
"Northern",2024-09-01,2024,"Sep","Nephrology",0,0,33
"Northern",2024-09-01,2024,"Sep","Neurology",3641,2631,4363
"Northern",2024-09-01,2024,"Sep","Oral Surgery",0,0,1
"Northern",2024-09-01,2024,"Sep","Oral and Maxillofacial Surgery",2796,2465,3051
"Northern",2024-09-01,2024,"Sep","Orthodontics",205,35,291
"Northern",2024-09-01,2024,"Sep","Paediatrics",2699,549,4266
"Northern",2024-09-01,2024,"Sep","Pain Management",3066,2250,3654
"Northern",2024-09-01,2024,"Sep","Rheumatology",1974,1032,2576
"Northern",2024-09-01,2024,"Sep","Thoracic Medicine",4239,2638,5289
"South Eastern",2019-12-01,2019,"Dec","Anaesthetics",1,1,1
"South Eastern",2019-12-01,2019,"Dec","Cardiology",706,226,2019
"South Eastern",2019-12-01,2019,"Dec","Clinical Oncology",0,0,5
"South Eastern",2019-12-01,2019,"Dec","Dermatology",4136,2350,6794
"South Eastern",2019-12-01,2019,"Dec","ENT",8465,5745,10521
"South Eastern",2019-12-01,2019,"Dec","Endocrinology",5,0,46
"South Eastern",2019-12-01,2019,"Dec","Gastroenterology",2221,1410,3091
"South Eastern",2019-12-01,2019,"Dec","General Medicine",497,118,2103
"South Eastern",2019-12-01,2019,"Dec","General Surgery",3141,980,6478
"South Eastern",2019-12-01,2019,"Dec","Geriatric Medicine",156,20,508
"South Eastern",2019-12-01,2019,"Dec","Gynaecology",5384,3580,7244
"South Eastern",2019-12-01,2019,"Dec","Haematology (Clinical)",101,0,382
"South Eastern",2019-12-01,2019,"Dec","Nephrology",6,1,34
"South Eastern",2019-12-01,2019,"Dec","Neurology",3452,2568,4024
"South Eastern",2019-12-01,2019,"Dec","Old Age Psychiatry",178,8,673
"South Eastern",2019-12-01,2019,"Dec","Ophthalmology",1426,963,1765
"South Eastern",2019-12-01,2019,"Dec","Oral Surgery",6908,4720,8389
"South Eastern",2019-12-01,2019,"Dec","Paediatric Surgery",38,3,298
"South Eastern",2019-12-01,2019,"Dec","Paediatrics",2219,1373,3073
"South Eastern",2019-12-01,2019,"Dec","Pain Management",1760,902,2325
"South Eastern",2019-12-01,2019,"Dec","Plastic Surgery",3307,1864,5414
"South Eastern",2019-12-01,2019,"Dec","Rheumatology",2765,1902,3406
"South Eastern",2019-12-01,2019,"Dec","T & O Surgery",6,1,248
"South Eastern",2019-12-01,2019,"Dec","Thoracic Medicine",1145,433,1714
"South Eastern",2019-12-01,2019,"Dec","Urology",1547,797,2929
"South Eastern",2019-06-01,2019,"Jun","Anaesthetics",1,0,1
"South Eastern",2019-06-01,2019,"Jun","Cardiology",782,295,2528
"South Eastern",2019-06-01,2019,"Jun","Clinical Oncology",0,0,6
"South Eastern",2019-06-01,2019,"Jun","Dermatology",4987,3097,7230
"South Eastern",2019-06-01,2019,"Jun","ENT",9367,6565,11639
"South Eastern",2019-06-01,2019,"Jun","Endocrinology",3,0,44
"South Eastern",2019-06-01,2019,"Jun","Gastroenterology",2844,2006,3702
"South Eastern",2019-06-01,2019,"Jun","General Medicine",350,211,1824
"South Eastern",2019-06-01,2019,"Jun","General Surgery",2206,407,5551
"South Eastern",2019-06-01,2019,"Jun","Geriatric Medicine",289,65,819
"South Eastern",2019-06-01,2019,"Jun","Gynaecology",5452,3564,7367
"South Eastern",2019-06-01,2019,"Jun","Haematology (Clinical)",109,1,331
"South Eastern",2019-06-01,2019,"Jun","Nephrology",4,1,40
"South Eastern",2019-06-01,2019,"Jun","Neurology",3630,2688,4319
"South Eastern",2019-06-01,2019,"Jun","Old Age Psychiatry",39,0,518
"South Eastern",2019-06-01,2019,"Jun","Ophthalmology",2842,1072,3696
"South Eastern",2019-06-01,2019,"Jun","Oral Surgery",8047,5668,9650
"South Eastern",2019-06-01,2019,"Jun","Paediatric Surgery",21,0,223
"South Eastern",2019-06-01,2019,"Jun","Paediatrics",2037,1273,2877
"South Eastern",2019-06-01,2019,"Jun","Pain Management",1484,512,2182
"South Eastern",2019-06-01,2019,"Jun","Plastic Surgery",3842,2172,5963
"South Eastern",2019-06-01,2019,"Jun","Rheumatology",2353,1441,3113
"South Eastern",2019-06-01,2019,"Jun","T & O Surgery",46,6,342
"South Eastern",2019-06-01,2019,"Jun","Thoracic Medicine",1440,709,2103
"South Eastern",2019-06-01,2019,"Jun","Urology",1404,527,2796
"South Eastern",2019-03-01,2019,"Mar","Anaesthetics",0,0,1
"South Eastern",2019-03-01,2019,"Mar","Cardiology",906,282,2957
"South Eastern",2019-03-01,2019,"Mar","Clinical Oncology",0,0,14
"South Eastern",2019-03-01,2019,"Mar","Dermatology",4626,2733,6807
"South Eastern",2019-03-01,2019,"Mar","ENT",8934,5966,11552
"South Eastern",2019-03-01,2019,"Mar","Endocrinology",9,0,41
"South Eastern",2019-03-01,2019,"Mar","Gastroenterology",2819,2001,3585
"South Eastern",2019-03-01,2019,"Mar","General Medicine",535,290,2241
"South Eastern",2019-03-01,2019,"Mar","General Surgery",2216,406,5754
"South Eastern",2019-03-01,2019,"Mar","Geriatric Medicine",259,31,783
"South Eastern",2019-03-01,2019,"Mar","Gynaecology",5412,3420,7452
"South Eastern",2019-03-01,2019,"Mar","Haematology (Clinical)",125,1,352
"South Eastern",2019-03-01,2019,"Mar","Nephrology",4,1,36
"South Eastern",2019-03-01,2019,"Mar","Neurology",3444,2475,4105
"South Eastern",2019-03-01,2019,"Mar","Old Age Psychiatry",52,1,463
"South Eastern",2019-03-01,2019,"Mar","Ophthalmology",2587,1020,4201
"South Eastern",2019-03-01,2019,"Mar","Oral Surgery",7615,5078,9179
"South Eastern",2019-03-01,2019,"Mar","Paediatric Surgery",11,0,216
"South Eastern",2019-03-01,2019,"Mar","Paediatrics",2014,1212,2866
"South Eastern",2019-03-01,2019,"Mar","Pain Management",1415,370,2116
"South Eastern",2019-03-01,2019,"Mar","Plastic Surgery",4094,2301,5932
"South Eastern",2019-03-01,2019,"Mar","Rheumatology",2160,1227,2889
"South Eastern",2019-03-01,2019,"Mar","T & O Surgery",37,4,288
"South Eastern",2019-03-01,2019,"Mar","Thoracic Medicine",1498,760,2196
"South Eastern",2019-03-01,2019,"Mar","Urology",1302,374,2783
"South Eastern",2019-09-01,2019,"Sep","Anaesthetics",1,0,1
"South Eastern",2019-09-01,2019,"Sep","Cardiology",756,295,2320
"South Eastern",2019-09-01,2019,"Sep","Clinical Oncology",0,0,11
"South Eastern",2019-09-01,2019,"Sep","Dermatology",4895,3141,7589
"South Eastern",2019-09-01,2019,"Sep","ENT",9031,6200,11278
"South Eastern",2019-09-01,2019,"Sep","Endocrinology",12,1,59
"South Eastern",2019-09-01,2019,"Sep","Gastroenterology",2083,1235,2951
"South Eastern",2019-09-01,2019,"Sep","General Medicine",393,136,1909
"South Eastern",2019-09-01,2019,"Sep","General Surgery",2441,565,6121
"South Eastern",2019-09-01,2019,"Sep","Geriatric Medicine",345,122,750
