"lhb22_code","lhb22_name","date","delay_reason","delay_count"
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting EMI nursing availability",12
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting joint assessment",43
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting Nursing care home manager to visit and assess (Standard 3 residential)",15
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting Social worker allocation",16
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting completion of adaptations (DFG's)",3
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting completion of arrangements prior to placement",14
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting NH availability",20
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting EMI residential availability",18
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting funding decision",5
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting RH availability",27
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting joint funding decision",1
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting extra care/supported living availability",3
"W11000024","Powys Teaching Health Board",2023-07-01,"Awaiting funding decision",3
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"No suitable abode",4
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting joint assessment",7
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting completion of assessment by social care",12
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting start of new home care package",32
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting social care completion of assessment/provision for equipment",1
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",10
"W11000025","Hywel Dda University Health Board",2023-07-01,"No suitable abode",3
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting restart of previous home care package",3
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting Domiciliary care package self-funding",2
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting palliative care specialist bed",1
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Awaiting completion of arrangements prior to placement",7
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting completion of assessment Nursing",28
"W11000023","Betsi Cadwaladr University Health Board",2023-07-01,"Mental Capacity / Court of Protection delays",3
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting Social worker allocation",20
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting transfer to intermediate care bedded facility",14
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting completion of assessment Nursing",13
"W11000031","Swansea Bay University Health Board",2023-07-01,"Mental Capacity / Court of Protection delays",10
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting start of new home care package",31
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting Learning Disability bed",1
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting RH availability",10
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting integrated health /social care community provision",4
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting Mental Health bed",2
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting specialist bed availability",2
"W11000031","Swansea Bay University Health Board",2023-07-01,"Patient / family choice related issues",6
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting RH availability",19
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting completion of arrangements prior to placement",4
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting Community Resource capacity",1
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting EMI residential availability",2
"W11000031","Swansea Bay University Health Board",2023-07-01,"Disputes between agencies",1
"W11000024","Powys Teaching Health Board",2023-07-01,"Awaiting Nursing care home manager to visit and assess (Standard 3 residential)",1
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting Nursing care home manager to visit and assess (Standard 3 residential)",4
"W11000031","Swansea Bay University Health Board",2023-07-01,"No suitable abode",5
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting completion of assessment by social care",34
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting funding decision FNC/CHC",5
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting completion of assessment by social care",50
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",2
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting joint assessment",18
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting restart of previous home care package",1
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting EMI nursing availability",6
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting reablement care package",6
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting nursing/residential home self-funding",1
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting funding decision",4
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting start of new home care package",37
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting reablement care package",12
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting NH availability",3
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting Learning Disability bed",1
"W11000024","Powys Teaching Health Board",2023-07-01,"Awaiting EMI nursing availability",1
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting extra care/supported living availability",2
"W11000025","Hywel Dda University Health Board",2023-07-01,"Mental Capacity / Court of Protection delays",6
"W11000024","Powys Teaching Health Board",2023-07-01,"Awaiting Social worker allocation",11
"W11000025","Hywel Dda University Health Board",2023-07-01,"Safeguarding issues impacting discharge arrangements",1
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting joint funding decision",2
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting transfer to intermediate care bedded facility",3
"W11000031","Swansea Bay University Health Board",2023-07-01,"Patient / family refusing to move to next stage of care/ discharge",1
"W11000031","Swansea Bay University Health Board",2023-07-01,"Safeguarding issues impacting discharge arrangements",2
"W11000031","Swansea Bay University Health Board",2023-07-01,"Awaiting completion of adaptations (DFG's)",1
"W11000025","Hywel Dda University Health Board",2023-07-01,"Assessment through the language of choice",1
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting Nursing care home manager to visit and assess (Standard 3 residential)",5
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting NH availability",12
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting completion of assessment Nursing",34
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting start of new home care package",51
"W11000024","Powys Teaching Health Board",2023-07-01,"Awaiting Continuing Healthcare (CHC) Assessment",14
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",2
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting Community Resource capacity",2
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting EMI nursing availability",16
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Patient / family refusing to move to next stage of care/ discharge",2
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting EMI residential availability",3
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Mental Capacity / Court of Protection delays",16
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting RH availability",14
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting completion of assessment by social care",36
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting Social worker allocation",5
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting joint assessment",11
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Patient/ family dispute CHC outcome",3
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting Continuing Healthcare (CHC) Assessment",6
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"No suitable abode",5
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting transfer to intermediate care bedded facility",5
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting reablement care package",4
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting health completion of assessment/provision for equipment",3
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting joint funding decision",2
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting completion of arrangements prior to placement",3
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting NH availability",5
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Homeless",1
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Safeguarding issues impacting discharge arrangements",1
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting Mental Health bed",2
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting acute bed",1
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Patient / family choice related issues",4
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting restart of previous home care package",1
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting funding decision",1
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting social care completion of assessment/provision for equipment",1
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting nursing/residential home self-funding",1
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting extra care/supported living availability",1
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting Social worker allocation",33
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting EMI nursing availability",1
"W11000030","Cwm Taf Morgannwg University Health Board",2023-07-01,"Awaiting funding decision FNC/CHC",2
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",2
"W11000025","Hywel Dda University Health Board",2023-07-01,"Awaiting funding decision",2
