"date","hospital_code","hospital_name","specialism","daily_beds_available","daily_beds_occupied","beds_occupancy_rate"
"Jul-21","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,1,12.5
"Aug-21","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,2.32,29
"Sep-21","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,3,37.5
"Oct-21","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,3.48,43.5
"Nov-21","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,3,37.5
"Dec-21","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,3.61,45.125
"Jan-22","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,3.74,46.75
"Feb-22","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,4.96,62
"Mar-22","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,4.16,52
"Apr-22","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,6,75
"May-22","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,5,62.5
"Jun-22","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,5.9,73.75
"Jul-22","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,6.35,79.375
"Aug-22","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",7,6.8,97.1429
"Sep-22","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",6,6,100
"Oct-22","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",6,6,100
"Nov-22","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",6,6,100
"Dec-22","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",6.13,6,97.8793
"Jan-23","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,5,62.5
"Feb-23","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,5,62.5
"Mar-23","7A3G8","Hafod y Wennol (Hensol Hospital)","all_specialties",8,5,62.5
"Jan-21","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,22.81,91.24
"Feb-21","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,23.61,94.44
"Mar-21","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,22.679999,90.72
"Apr-21","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,20.9,83.6
"May-21","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,20.42,81.68
"Jun-21","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,22.8,91.2
"Jul-21","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,22.9,91.6
"Aug-21","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,23.3,93.2
"Sep-21","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,21.9,87.6
"Oct-21","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,21.6,86.4
"Nov-21","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,24.6,98.4
"Dec-21","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,25,100
"Jan-22","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,24.3,97.2
"Feb-22","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,25,100
"Mar-22","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,24,96
"Apr-22","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,21.6,86.4
"May-22","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,21.7,86.8
"Jun-22","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,23.5,94
"Jul-22","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,24.1,96.4
"Aug-22","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,24.5,98
"Sep-22","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,23.4,93.6
"Oct-22","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,21.3,85.2
"Nov-22","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,21.7,86.8
"Dec-22","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,21.1,84.4
"Jan-23","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,23.4,93.6
"Feb-23","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,21.4,85.6
"Mar-23","7A2F2","Haverfordwest Mental Health Unit","all_specialties",25,22.8,91.2
"Jan-21","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,22.81,91.24
"Feb-21","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,23.61,94.44
"Mar-21","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,22.679999,90.72
"Apr-21","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,20.9,83.6
"May-21","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,20.42,81.68
"Jun-21","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,22.8,91.2
"Jul-21","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,22.9,91.6
"Aug-21","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,23.3,93.2
"Sep-21","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,21.9,87.6
"Oct-21","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,21.6,86.4
"Nov-21","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,24.6,98.4
"Dec-21","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,25,100
"Jan-22","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,24.3,97.2
"Feb-22","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,25,100
"Mar-22","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,24,96
"Apr-22","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,21.6,86.4
"May-22","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,21.7,86.8
"Jun-22","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,23.5,94
"Jul-22","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,24.1,96.4
"Aug-22","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,24.5,98
"Sep-22","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,23.4,93.6
"Oct-22","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,21.3,85.2
"Nov-22","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,21.7,86.8
"Dec-22","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,21.1,84.4
"Jan-23","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,23.4,93.6
"Feb-23","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,21.4,85.6
"Mar-23","7A2F2","Haverfordwest Mental Health Unit","mental_illness",25,22.8,91.2
"Apr-22","7A1AB","Holywell Community Hospital","all_specialties",43.7,42.7,97.7117
"Jan-21","7A1AB","Holywell Community Hospital","all_specialties",42.599998,38.900002,91.3146
"Feb-21","7A1AB","Holywell Community Hospital","all_specialties",43.999999,40.499999,92.0455
"Mar-21","7A1AB","Holywell Community Hospital","all_specialties",40.599998,40.599998,100
"Apr-21","7A1AB","Holywell Community Hospital","all_specialties",42.299999,40.400001,95.5083
"May-21","7A1AB","Holywell Community Hospital","all_specialties",43.899999,40.300001,91.7995
"Jun-21","7A1AB","Holywell Community Hospital","all_specialties",44,40.999999,93.1818
"Jul-21","7A1AB","Holywell Community Hospital","all_specialties",40.300001,39.000001,96.7742
"Aug-21","7A1AB","Holywell Community Hospital","all_specialties",41.399999,41.399999,100
"Sep-21","7A1AB","Holywell Community Hospital","all_specialties",42.7,42.7,100
"Oct-21","7A1AB","Holywell Community Hospital","all_specialties",42.700001,42.700001,100
"Nov-21","7A1AB","Holywell Community Hospital","all_specialties",41.8,41.8,100
"Dec-21","7A1AB","Holywell Community Hospital","all_specialties",41.2,40.1,97.3301
"Jan-22","7A1AB","Holywell Community Hospital","all_specialties",31.400001,27.6,87.8981
"Feb-22","7A1AB","Holywell Community Hospital","all_specialties",41.499999,38.699999,93.253
"Mar-22","7A1AB","Holywell Community Hospital","all_specialties",43.299999,42.499999,98.1524
"May-22","7A1AB","Holywell Community Hospital","all_specialties",43.6,43.6,100
"Jun-22","7A1AB","Holywell Community Hospital","all_specialties",41.9,39.7,94.7494
"Jul-22","7A1AB","Holywell Community Hospital","all_specialties",42.6,41.8,98.1221
"Aug-22","7A1AB","Holywell Community Hospital","all_specialties",42.1,39.6,94.0618
"Sep-22","7A1AB","Holywell Community Hospital","all_specialties",61.1,43.9,71.8494
"Oct-22","7A1AB","Holywell Community Hospital","all_specialties",61.3,42.4,69.168
"Nov-22","7A1AB","Holywell Community Hospital","all_specialties",61.5,37.5,60.9756
"Dec-22","7A1AB","Holywell Community Hospital","all_specialties",42.9,41,95.5711
"Jan-23","7A1AB","Holywell Community Hospital","all_specialties",41.7,40.7,97.6019
"Feb-23","7A1AB","Holywell Community Hospital","all_specialties",42.7,42.7,100
"Mar-23","7A1AB","Holywell Community Hospital","all_specialties",42.5,40,94.1176
"Apr-22","7A1AB","Holywell Community Hospital","geriatric_medicine",1.2,1.2,100
"Apr-22","7A1AB","Holywell Community Hospital","medical_acute",37.7,37.7,100
"Jan-21","7A1AB","Holywell Community Hospital","medical_acute",39.599998,35.900002,90.6566
"Feb-21","7A1AB","Holywell Community Hospital","medical_acute",40.299999,37.599998,93.3002
"Mar-21","7A1AB","Holywell Community Hospital","medical_acute",36.599998,36.599998,100
"Apr-21","7A1AB","Holywell Community Hospital","medical_acute",33.299999,32.700001,98.1982
"May-21","7A1AB","Holywell Community Hospital","medical_acute",38.099998,35.700001,93.7008
"Jun-21","7A1AB","Holywell Community Hospital","medical_acute",37,35.099998,94.8649
"Jul-21","7A1AB","Holywell Community Hospital","medical_acute",33.200001,33.200001,100
"Aug-21","7A1AB","Holywell Community Hospital","medical_acute",36.599998,36.599998,100
"Sep-21","7A1AB","Holywell Community Hospital","medical_acute",37.5,37.5,100
"Oct-21","7A1AB","Holywell Community Hospital","medical_acute",36.700001,36.700001,100
"Nov-21","7A1AB","Holywell Community Hospital","medical_acute",35,35,100
"Dec-21","7A1AB","Holywell Community Hospital","medical_acute",32,32,100
"Jan-22","7A1AB","Holywell Community Hospital","medical_acute",23.1,22.5,97.4026
"Feb-22","7A1AB","Holywell Community Hospital","medical_acute",29.299999,29.299999,100
"Mar-22","7A1AB","Holywell Community Hospital","medical_acute",32.799999,32.799999,100
"May-22","7A1AB","Holywell Community Hospital","medical_acute",33.2,33.2,100
"Jun-22","7A1AB","Holywell Community Hospital","medical_acute",30.5,30.5,100
"Jul-22","7A1AB","Holywell Community Hospital","medical_acute",33.8,33.8,100
"Aug-22","7A1AB","Holywell Community Hospital","medical_acute",36,36,100
"Sep-22","7A1AB","Holywell Community Hospital","medical_acute",54.5,37.3,68.4404
"Oct-22","7A1AB","Holywell Community Hospital","medical_acute",55.3,37.1,67.0886
"Nov-22","7A1AB","Holywell Community Hospital","medical_acute",51.1,31.2,61.0568
"Dec-22","7A1AB","Holywell Community Hospital","medical_acute",30,30,100
"Jan-23","7A1AB","Holywell Community Hospital","medical_acute",28,28,100
"Feb-23","7A1AB","Holywell Community Hospital","medical_acute",34.3,34.3,100
"Mar-23","7A1AB","Holywell Community Hospital","medical_acute",33.2,33.2,100
"Jan-21","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",10,6.32,63.2
"Feb-21","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",10,3.57,35.7
"Mar-21","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",10,8.9,89
"Apr-21","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",10,7.93,79.3
"May-21","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",10,8.58,85.8
"Jun-21","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Jul-21","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,5.39,59.8889
"Aug-21","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Sep-21","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Oct-21","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Nov-21","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Dec-21","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Jan-22","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,7.26,80.6667
"Feb-22","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Mar-22","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Apr-22","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"May-22","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Jun-22","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Jul-22","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Aug-22","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Sep-22","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Oct-22","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Nov-22","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Dec-22","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,8.9,98.8889
"Jan-23","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Feb-23","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Mar-23","7A2NB","Hywel Dda Activity not at a hospital site","all_specialties",9,9,100
"Jan-21","7A7EG","Knighton Hospital","all_specialties",2,0.03,1.5
"Feb-21","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Mar-21","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Apr-21","7A7EG","Knighton Hospital","all_specialties",2,0.03,1.5
"May-21","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Jun-21","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Jul-21","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Aug-21","7A7EG","Knighton Hospital","all_specialties",2,0.03,1.5
"Sep-21","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Oct-21","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Nov-21","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Dec-21","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Jan-22","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Feb-22","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Mar-22","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Apr-22","7A7EG","Knighton Hospital","all_specialties",2,0,0
"May-22","7A7EG","Knighton Hospital","all_specialties",2,0.03,1.5
"Jun-22","7A7EG","Knighton Hospital","all_specialties",2,0.03,1.5
"Jul-22","7A7EG","Knighton Hospital","all_specialties",2,0.03,1.5
"Aug-22","7A7EG","Knighton Hospital","all_specialties",2,0.03,1.5
"Sep-22","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Oct-22","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Nov-22","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Dec-22","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Jan-23","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Feb-23","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Mar-23","7A7EG","Knighton Hospital","all_specialties",2,0,0
"Jan-21","7A7EG","Knighton Hospital","maternity",2,0.03,1.5
"Feb-21","7A7EG","Knighton Hospital","maternity",2,0,0
"Mar-21","7A7EG","Knighton Hospital","maternity",2,0,0
"Apr-21","7A7EG","Knighton Hospital","maternity",2,0.03,1.5
"May-21","7A7EG","Knighton Hospital","maternity",2,0,0
"Jun-21","7A7EG","Knighton Hospital","maternity",2,0,0
"Jul-21","7A7EG","Knighton Hospital","maternity",2,0,0
"Aug-21","7A7EG","Knighton Hospital","maternity",2,0.03,1.5
"Sep-21","7A7EG","Knighton Hospital","maternity",2,0,0
"Oct-21","7A7EG","Knighton Hospital","maternity",2,0,0
"Nov-21","7A7EG","Knighton Hospital","maternity",2,0,0
"Dec-21","7A7EG","Knighton Hospital","maternity",2,0,0
"Jan-22","7A7EG","Knighton Hospital","maternity",2,0,0
"Feb-22","7A7EG","Knighton Hospital","maternity",2,0,0
"Mar-22","7A7EG","Knighton Hospital","maternity",2,0,0
"Apr-22","7A7EG","Knighton Hospital","maternity",2,0,0
"May-22","7A7EG","Knighton Hospital","maternity",2,0.03,1.5
"Jun-22","7A7EG","Knighton Hospital","maternity",2,0.03,1.5
"Jul-22","7A7EG","Knighton Hospital","maternity",2,0.03,1.5
"Aug-22","7A7EG","Knighton Hospital","maternity",2,0.03,1.5
"Sep-22","7A7EG","Knighton Hospital","maternity",2,0,0
"Oct-22","7A7EG","Knighton Hospital","maternity",2,0,0
"Nov-22","7A7EG","Knighton Hospital","maternity",2,0,0
"Dec-22","7A7EG","Knighton Hospital","maternity",2,0,0
"Jan-23","7A7EG","Knighton Hospital","maternity",2,0,0
"Feb-23","7A7EG","Knighton Hospital","maternity",2,0,0
"Mar-23","7A7EG","Knighton Hospital","maternity",2,0,0
"Apr-22","7A2AH","Llandovery Hospital","all_specialties",15,12.9,86
"May-22","7A2AH","Llandovery Hospital","all_specialties",15,11.22,74.8
"Jun-22","7A2AH","Llandovery Hospital","all_specialties",15,10.93,72.8667
"Jul-22","7A2AH","Llandovery Hospital","all_specialties",15,11.35,75.6667
"Aug-22","7A2AH","Llandovery Hospital","all_specialties",15,10.7,71.3333
"Sep-22","7A2AH","Llandovery Hospital","all_specialties",15,7.35,49
"Oct-22","7A2AH","Llandovery Hospital","all_specialties",15,5.61,37.4
"Nov-22","7A2AH","Llandovery Hospital","all_specialties",15,7.93,52.8667
"Dec-22","7A2AH","Llandovery Hospital","all_specialties",12,4.29,35.75
"Jan-21","7A2AH","Llandovery Hospital","all_specialties",16,1.35,8.4375
"Feb-21","7A2AH","Llandovery Hospital","all_specialties",16,0.5,3.125
"Mar-21","7A2AH","Llandovery Hospital","all_specialties",16,7.06,44.125
"Apr-21","7A2AH","Llandovery Hospital","all_specialties",16,8.03,50.1875
"May-21","7A2AH","Llandovery Hospital","all_specialties",16,10.51,65.6875
"Jun-21","7A2AH","Llandovery Hospital","all_specialties",16,12.87,80.4375
"Jul-21","7A2AH","Llandovery Hospital","all_specialties",16,13.67,85.4375
"Aug-21","7A2AH","Llandovery Hospital","all_specialties",16,12.68,79.25
"Sep-21","7A2AH","Llandovery Hospital","all_specialties",16,11.5,71.875
"Oct-21","7A2AH","Llandovery Hospital","all_specialties",16,12.07,75.4375
"Nov-21","7A2AH","Llandovery Hospital","all_specialties",16,12.3,76.875
"Dec-21","7A2AH","Llandovery Hospital","all_specialties",16.01,10.29,64.2723
"Jan-22","7A2AH","Llandovery Hospital","all_specialties",16,10.68,66.75
"Feb-22","7A2AH","Llandovery Hospital","all_specialties",16,11.96,74.75
"Mar-22","7A2AH","Llandovery Hospital","all_specialties",16,12.97,81.0625
"Jan-23","7A2AH","Llandovery Hospital","all_specialties",16,12,75
"Feb-23","7A2AH","Llandovery Hospital","all_specialties",16,11.1,69.375
"Mar-23","7A2AH","Llandovery Hospital","all_specialties",16,12.14,75.875
"Apr-22","7A2AH","Llandovery Hospital","geriatric_medicine",10.53,9.32,88.509
"May-22","7A2AH","Llandovery Hospital","geriatric_medicine",11.03,11.03,100
"Jun-22","7A2AH","Llandovery Hospital","geriatric_medicine",11.03,10.93,99.0934
"Jul-22","7A2AH","Llandovery Hospital","geriatric_medicine",11.35,11.35,100
"Aug-22","7A2AH","Llandovery Hospital","geriatric_medicine",11.35,10.7,94.2731
"Sep-22","7A2AH","Llandovery Hospital","geriatric_medicine",11.35,7.35,64.7577
"Oct-22","7A2AH","Llandovery Hospital","geriatric_medicine",11.35,5.48,48.2819
"Nov-22","7A2AH","Llandovery Hospital","geriatric_medicine",11.35,6.04,53.2159
"Dec-22","7A2AH","Llandovery Hospital","geriatric_medicine",8.35,4.29,51.3772
"Apr-22","7A2AH","Llandovery Hospital","medical_acute",4.47,3.58,80.0895
"May-22","7A2AH","Llandovery Hospital","medical_acute",3.97,0.19,4.7859
"Jun-22","7A2AH","Llandovery Hospital","medical_acute",3.97,0,0
"Jul-22","7A2AH","Llandovery Hospital","medical_acute",3.65,0,0
