"nhs_region20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"North East and Yorkshire",2021-05-01,2021,"May","Other - Medical Services",12012,1804
"North East and Yorkshire",2021-05-01,2021,"May","Other - Mental Health Services",219,6
"North East and Yorkshire",2021-05-01,2021,"May","Other - Other Services",4833,1048
"North East and Yorkshire",2021-05-01,2021,"May","Other - Paediatric Services",13838,3280
"North East and Yorkshire",2021-05-01,2021,"May","Other - Surgical Services",19918,4763
"North East and Yorkshire",2021-05-01,2021,"May","Plastic Surgery Service",13588,5199
"North East and Yorkshire",2021-05-01,2021,"May","Respiratory Medicine Service",3623,242
"North East and Yorkshire",2021-05-01,2021,"May","Rheumatology Service",2208,94
"North East and Yorkshire",2021-05-01,2021,"May","Total",325629,77958
"North East and Yorkshire",2021-05-01,2021,"May","Trauma and Orthopaedic Service",63459,18718
"North East and Yorkshire",2021-05-01,2021,"May","Urology Service",21435,5320
"North West",2021-05-01,2021,"May","Cardiology Service",7253,709
"North West",2021-05-01,2021,"May","Cardiothoracic Surgery Service",1673,335
"North West",2021-05-01,2021,"May","Dermatology Service",6929,387
"North West",2021-05-01,2021,"May","Ear Nose and Throat Service",32149,10279
"North West",2021-05-01,2021,"May","Elderly Medicine Service",464,17
"North West",2021-05-01,2021,"May","Gastroenterology Service",23989,2871
"North West",2021-05-01,2021,"May","General Internal Medicine Service",2353,524
"North West",2021-05-01,2021,"May","General Surgery Service",41662,13571
"North West",2021-05-01,2021,"May","Gynaecology Service",35961,7646
"North West",2021-05-01,2021,"May","Neurology Service",6538,913
"North West",2021-05-01,2021,"May","Neurosurgical Service",7783,1745
"North West",2021-05-01,2021,"May","Ophthalmology Service",32871,6739
"North West",2021-05-01,2021,"May","Oral Surgery Service",27189,11749
"North West",2021-05-01,2021,"May","Other - Medical Services",11945,1462
"North West",2021-05-01,2021,"May","Other - Mental Health Services",50,1
"North West",2021-05-01,2021,"May","Other - Other Services",3024,366
"North West",2021-05-01,2021,"May","Other - Paediatric Services",22077,5684
"North West",2021-05-01,2021,"May","Other - Surgical Services",20871,5666
"North West",2021-05-01,2021,"May","Plastic Surgery Service",9509,3264
"North West",2021-05-01,2021,"May","Respiratory Medicine Service",2688,73
"North West",2021-05-01,2021,"May","Rheumatology Service",3724,155
"North West",2021-05-01,2021,"May","Total",392065,102807
"North West",2021-05-01,2021,"May","Trauma and Orthopaedic Service",67278,21813
"North West",2021-05-01,2021,"May","Urology Service",24085,6838
"South East",2021-05-01,2021,"May","Cardiology Service",6239,181
"South East",2021-05-01,2021,"May","Cardiothoracic Surgery Service",566,119
"South East",2021-05-01,2021,"May","Dermatology Service",7088,271
"South East",2021-05-01,2021,"May","Ear Nose and Throat Service",35241,10544
"South East",2021-05-01,2021,"May","Elderly Medicine Service",439,2
"South East",2021-05-01,2021,"May","Gastroenterology Service",19069,1262
"South East",2021-05-01,2021,"May","General Internal Medicine Service",1326,56
"South East",2021-05-01,2021,"May","General Surgery Service",33151,5573
"South East",2021-05-01,2021,"May","Gynaecology Service",26453,4461
"South East",2021-05-01,2021,"May","Neurology Service",6140,105
"South East",2021-05-01,2021,"May","Neurosurgical Service",1822,579
"South East",2021-05-01,2021,"May","Ophthalmology Service",46400,8639
"South East",2021-05-01,2021,"May","Oral Surgery Service",17916,4599
"South East",2021-05-01,2021,"May","Other - Medical Services",11709,959
"South East",2021-05-01,2021,"May","Other - Mental Health Services",141,13
"South East",2021-05-01,2021,"May","Other - Other Services",4966,839
"South East",2021-05-01,2021,"May","Other - Paediatric Services",9464,1875
"South East",2021-05-01,2021,"May","Other - Surgical Services",18757,3377
"South East",2021-05-01,2021,"May","Plastic Surgery Service",6410,1998
"South East",2021-05-01,2021,"May","Respiratory Medicine Service",2937,69
"South East",2021-05-01,2021,"May","Rheumatology Service",3676,150
"South East",2021-05-01,2021,"May","Total",361966,67330
"South East",2021-05-01,2021,"May","Trauma and Orthopaedic Service",77871,17212
"South East",2021-05-01,2021,"May","Urology Service",24185,4447
"South West",2021-05-01,2021,"May","Cardiology Service",9532,1380
"South West",2021-05-01,2021,"May","Cardiothoracic Surgery Service",1189,273
"South West",2021-05-01,2021,"May","Dermatology Service",6710,222
"South West",2021-05-01,2021,"May","Ear Nose and Throat Service",21097,5582
"South West",2021-05-01,2021,"May","Elderly Medicine Service",399,23
"South West",2021-05-01,2021,"May","Gastroenterology Service",11660,1241
"South West",2021-05-01,2021,"May","General Internal Medicine Service",1847,188
"South West",2021-05-01,2021,"May","General Surgery Service",15202,3432
"South West",2021-05-01,2021,"May","Gynaecology Service",17468,2864
"South West",2021-05-01,2021,"May","Neurology Service",4194,402
"South West",2021-05-01,2021,"May","Neurosurgical Service",2554,868
"South West",2021-05-01,2021,"May","Ophthalmology Service",34592,7119
"South West",2021-05-01,2021,"May","Oral Surgery Service",20267,6606
"South West",2021-05-01,2021,"May","Other - Medical Services",9324,716
"South West",2021-05-01,2021,"May","Other - Mental Health Services",3,0
"South West",2021-05-01,2021,"May","Other - Other Services",4291,465
"South West",2021-05-01,2021,"May","Other - Paediatric Services",7652,1613
"South West",2021-05-01,2021,"May","Other - Surgical Services",22823,6262
"South West",2021-05-01,2021,"May","Plastic Surgery Service",3430,792
"South West",2021-05-01,2021,"May","Respiratory Medicine Service",2725,243
"South West",2021-05-01,2021,"May","Rheumatology Service",2941,317
"South West",2021-05-01,2021,"May","Total",275370,64883
"South West",2021-05-01,2021,"May","Trauma and Orthopaedic Service",60704,20753
"South West",2021-05-01,2021,"May","Urology Service",14766,3522
"East of England",2021-06-01,2021,"Jun","Cardiology Service",8894,299
"East of England",2021-06-01,2021,"Jun","Cardiothoracic Surgery Service",601,65
"East of England",2021-06-01,2021,"Jun","Dermatology Service",10021,1111
"East of England",2021-06-01,2021,"Jun","Ear Nose and Throat Service",26395,6169
"East of England",2021-06-01,2021,"Jun","Elderly Medicine Service",330,15
"East of England",2021-06-01,2021,"Jun","Gastroenterology Service",13659,1397
"East of England",2021-06-01,2021,"Jun","General Internal Medicine Service",1122,110
"East of England",2021-06-01,2021,"Jun","General Surgery Service",29296,7233
"East of England",2021-06-01,2021,"Jun","Gynaecology Service",21654,4149
"East of England",2021-06-01,2021,"Jun","Neurology Service",2601,50
"East of England",2021-06-01,2021,"Jun","Neurosurgical Service",816,169
"East of England",2021-06-01,2021,"Jun","Ophthalmology Service",34678,7073
"East of England",2021-06-01,2021,"Jun","Oral Surgery Service",13078,3168
"East of England",2021-06-01,2021,"Jun","Other - Medical Services",12592,1959
"East of England",2021-06-01,2021,"Jun","Other - Mental Health Services",18,0
"East of England",2021-06-01,2021,"Jun","Other - Other Services",6759,973
"East of England",2021-06-01,2021,"Jun","Other - Paediatric Services",9378,2298
"East of England",2021-06-01,2021,"Jun","Other - Surgical Services",9643,2461
"East of England",2021-06-01,2021,"Jun","Plastic Surgery Service",6066,1883
"East of England",2021-06-01,2021,"Jun","Respiratory Medicine Service",3175,91
"East of England",2021-06-01,2021,"Jun","Rheumatology Service",3201,83
"East of England",2021-06-01,2021,"Jun","Total",291645,65709
"East of England",2021-06-01,2021,"Jun","Trauma and Orthopaedic Service",58606,19686
"East of England",2021-06-01,2021,"Jun","Urology Service",19062,5267
"London",2021-06-01,2021,"Jun","Cardiology Service",13937,1508
"London",2021-06-01,2021,"Jun","Cardiothoracic Surgery Service",905,55
"London",2021-06-01,2021,"Jun","Dermatology Service",11941,781
"London",2021-06-01,2021,"Jun","Ear Nose and Throat Service",38019,9856
"London",2021-06-01,2021,"Jun","Elderly Medicine Service",252,12
"London",2021-06-01,2021,"Jun","Gastroenterology Service",14517,1078
"London",2021-06-01,2021,"Jun","General Internal Medicine Service",929,29
"London",2021-06-01,2021,"Jun","General Surgery Service",27280,5644
"London",2021-06-01,2021,"Jun","Gynaecology Service",29676,4739
"London",2021-06-01,2021,"Jun","Neurology Service",5792,201
"London",2021-06-01,2021,"Jun","Neurosurgical Service",5996,875
"London",2021-06-01,2021,"Jun","Ophthalmology Service",31340,3254
"London",2021-06-01,2021,"Jun","Oral Surgery Service",15236,2519
"London",2021-06-01,2021,"Jun","Other - Medical Services",27993,4111
"London",2021-06-01,2021,"Jun","Other - Mental Health Services",2380,178
"London",2021-06-01,2021,"Jun","Other - Other Services",6046,832
"London",2021-06-01,2021,"Jun","Other - Paediatric Services",28896,6700
"London",2021-06-01,2021,"Jun","Other - Surgical Services",32968,8463
"London",2021-06-01,2021,"Jun","Plastic Surgery Service",8347,3290
"London",2021-06-01,2021,"Jun","Respiratory Medicine Service",4898,161
"London",2021-06-01,2021,"Jun","Rheumatology Service",3918,147
"London",2021-06-01,2021,"Jun","Total",382032,67055
"London",2021-06-01,2021,"Jun","Trauma and Orthopaedic Service",47462,8900
"London",2021-06-01,2021,"Jun","Urology Service",23304,3722
"Midlands",2021-06-01,2021,"Jun","Cardiology Service",15877,1100
"Midlands",2021-06-01,2021,"Jun","Cardiothoracic Surgery Service",1366,207
"Midlands",2021-06-01,2021,"Jun","Dermatology Service",21667,2549
"Midlands",2021-06-01,2021,"Jun","Ear Nose and Throat Service",50209,13999
"Midlands",2021-06-01,2021,"Jun","Elderly Medicine Service",551,38
"Midlands",2021-06-01,2021,"Jun","Gastroenterology Service",23078,2498
"Midlands",2021-06-01,2021,"Jun","General Internal Medicine Service",2423,97
"Midlands",2021-06-01,2021,"Jun","General Surgery Service",52772,15400
"Midlands",2021-06-01,2021,"Jun","Gynaecology Service",40166,7250
"Midlands",2021-06-01,2021,"Jun","Neurology Service",10800,1011
"Midlands",2021-06-01,2021,"Jun","Neurosurgical Service",4044,815
"Midlands",2021-06-01,2021,"Jun","Ophthalmology Service",63938,12557
"Midlands",2021-06-01,2021,"Jun","Oral Surgery Service",30222,8597
"Midlands",2021-06-01,2021,"Jun","Other - Medical Services",22052,2186
"Midlands",2021-06-01,2021,"Jun","Other - Mental Health Services",190,7
"Midlands",2021-06-01,2021,"Jun","Other - Other Services",5632,750
"Midlands",2021-06-01,2021,"Jun","Other - Paediatric Services",20659,5365
"Midlands",2021-06-01,2021,"Jun","Other - Surgical Services",26530,8227
"Midlands",2021-06-01,2021,"Jun","Plastic Surgery Service",6610,2289
"Midlands",2021-06-01,2021,"Jun","Respiratory Medicine Service",7369,530
"Midlands",2021-06-01,2021,"Jun","Rheumatology Service",7197,229
"Midlands",2021-06-01,2021,"Jun","Total",559838,125641
"Midlands",2021-06-01,2021,"Jun","Trauma and Orthopaedic Service",106175,27611
"Midlands",2021-06-01,2021,"Jun","Urology Service",40311,12329
"North East and Yorkshire",2021-06-01,2021,"Jun","Cardiology Service",9602,1102
"North East and Yorkshire",2021-06-01,2021,"Jun","Cardiothoracic Surgery Service",590,123
"North East and Yorkshire",2021-06-01,2021,"Jun","Dermatology Service",8779,1635
"North East and Yorkshire",2021-06-01,2021,"Jun","Ear Nose and Throat Service",29836,7618
"North East and Yorkshire",2021-06-01,2021,"Jun","Elderly Medicine Service",285,5
"North East and Yorkshire",2021-06-01,2021,"Jun","Gastroenterology Service",9212,804
"North East and Yorkshire",2021-06-01,2021,"Jun","General Internal Medicine Service",2022,121
"North East and Yorkshire",2021-06-01,2021,"Jun","General Surgery Service",33888,7178
"North East and Yorkshire",2021-06-01,2021,"Jun","Gynaecology Service",21430,4575
"North East and Yorkshire",2021-06-01,2021,"Jun","Neurology Service",4381,252
"North East and Yorkshire",2021-06-01,2021,"Jun","Neurosurgical Service",3983,1085
"North East and Yorkshire",2021-06-01,2021,"Jun","Ophthalmology Service",31748,6537
"North East and Yorkshire",2021-06-01,2021,"Jun","Oral Surgery Service",14608,2405
"North East and Yorkshire",2021-06-01,2021,"Jun","Other - Medical Services",11956,1352
"North East and Yorkshire",2021-06-01,2021,"Jun","Other - Mental Health Services",169,4
"North East and Yorkshire",2021-06-01,2021,"Jun","Other - Other Services",5178,979
"North East and Yorkshire",2021-06-01,2021,"Jun","Other - Paediatric Services",14164,3077
"North East and Yorkshire",2021-06-01,2021,"Jun","Other - Surgical Services",19742,4439
"North East and Yorkshire",2021-06-01,2021,"Jun","Plastic Surgery Service",12997,4625
"North East and Yorkshire",2021-06-01,2021,"Jun","Respiratory Medicine Service",3679,192
"North East and Yorkshire",2021-06-01,2021,"Jun","Rheumatology Service",2271,73
"North East and Yorkshire",2021-06-01,2021,"Jun","Total",322324,69104
"North East and Yorkshire",2021-06-01,2021,"Jun","Trauma and Orthopaedic Service",60497,15801
"North East and Yorkshire",2021-06-01,2021,"Jun","Urology Service",21307,5122
"North West",2021-06-01,2021,"Jun","Cardiology Service",7833,692
"North West",2021-06-01,2021,"Jun","Cardiothoracic Surgery Service",1635,306
"North West",2021-06-01,2021,"Jun","Dermatology Service",6723,299
"North West",2021-06-01,2021,"Jun","Ear Nose and Throat Service",32285,9452
"North West",2021-06-01,2021,"Jun","Elderly Medicine Service",447,8
"North West",2021-06-01,2021,"Jun","Gastroenterology Service",25735,2570
"North West",2021-06-01,2021,"Jun","General Internal Medicine Service",2429,501
"North West",2021-06-01,2021,"Jun","General Surgery Service",42797,13073
"North West",2021-06-01,2021,"Jun","Gynaecology Service",36886,7307
"North West",2021-06-01,2021,"Jun","Neurology Service",6880,869
"North West",2021-06-01,2021,"Jun","Neurosurgical Service",8250,1748
"North West",2021-06-01,2021,"Jun","Ophthalmology Service",31525,5475
"North West",2021-06-01,2021,"Jun","Oral Surgery Service",28367,10974
"North West",2021-06-01,2021,"Jun","Other - Medical Services",12473,1358
"North West",2021-06-01,2021,"Jun","Other - Mental Health Services",39,1
"North West",2021-06-01,2021,"Jun","Other - Other Services",3100,313
"North West",2021-06-01,2021,"Jun","Other - Paediatric Services",22382,5132
"North West",2021-06-01,2021,"Jun","Other - Surgical Services",21966,5522
"North West",2021-06-01,2021,"Jun","Plastic Surgery Service",9594,3124
"North West",2021-06-01,2021,"Jun","Respiratory Medicine Service",2601,76
"North West",2021-06-01,2021,"Jun","Rheumatology Service",3981,135
"North West",2021-06-01,2021,"Jun","Total",397703,95685
"North West",2021-06-01,2021,"Jun","Trauma and Orthopaedic Service",65026,20096
"North West",2021-06-01,2021,"Jun","Urology Service",24749,6654
"South East",2021-06-01,2021,"Jun","Cardiology Service",6056,141
"South East",2021-06-01,2021,"Jun","Cardiothoracic Surgery Service",497,97
"South East",2021-06-01,2021,"Jun","Dermatology Service",7145,245
"South East",2021-06-01,2021,"Jun","Ear Nose and Throat Service",33114,8519
"South East",2021-06-01,2021,"Jun","Elderly Medicine Service",396,5
"South East",2021-06-01,2021,"Jun","Gastroenterology Service",18225,1109
"South East",2021-06-01,2021,"Jun","General Internal Medicine Service",633,38
"South East",2021-06-01,2021,"Jun","General Surgery Service",32525,5187
"South East",2021-06-01,2021,"Jun","Gynaecology Service",26011,4098
"South East",2021-06-01,2021,"Jun","Neurology Service",6222,84
"South East",2021-06-01,2021,"Jun","Neurosurgical Service",1787,569
"South East",2021-06-01,2021,"Jun","Ophthalmology Service",44074,6846
"South East",2021-06-01,2021,"Jun","Oral Surgery Service",16974,3610
"South East",2021-06-01,2021,"Jun","Other - Medical Services",12126,827
"South East",2021-06-01,2021,"Jun","Other - Mental Health Services",164,11
"South East",2021-06-01,2021,"Jun","Other - Other Services",4793,748
"South East",2021-06-01,2021,"Jun","Other - Paediatric Services",9302,1582
"South East",2021-06-01,2021,"Jun","Other - Surgical Services",18554,3106
"South East",2021-06-01,2021,"Jun","Plastic Surgery Service",6065,1785
"South East",2021-06-01,2021,"Jun","Respiratory Medicine Service",3003,52
"South East",2021-06-01,2021,"Jun","Rheumatology Service",3870,161
"South East",2021-06-01,2021,"Jun","Total",348191,58595
"South East",2021-06-01,2021,"Jun","Trauma and Orthopaedic Service",73383,15521
"South East",2021-06-01,2021,"Jun","Urology Service",23272,4254
"South West",2021-06-01,2021,"Jun","Cardiology Service",9820,1332
"South West",2021-06-01,2021,"Jun","Cardiothoracic Surgery Service",1100,227
"South West",2021-06-01,2021,"Jun","Dermatology Service",6617,186
"South West",2021-06-01,2021,"Jun","Ear Nose and Throat Service",20768,5014
"South West",2021-06-01,2021,"Jun","Elderly Medicine Service",343,18
"South West",2021-06-01,2021,"Jun","Gastroenterology Service",12399,1225
"South West",2021-06-01,2021,"Jun","General Internal Medicine Service",1215,174
"South West",2021-06-01,2021,"Jun","General Surgery Service",12335,2859
