"nhs_region20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"East of England",2021-10-01,2021,"Oct","Other - Surgical Services",10595,1966
"East of England",2021-10-01,2021,"Oct","Plastic Surgery Service",7084,1740
"East of England",2021-10-01,2021,"Oct","Respiratory Medicine Service",4646,100
"East of England",2021-10-01,2021,"Oct","Rheumatology Service",5026,117
"East of England",2021-10-01,2021,"Oct","Total",339543,67809
"East of England",2021-10-01,2021,"Oct","Trauma and Orthopaedic Service",59272,19059
"East of England",2021-10-01,2021,"Oct","Urology Service",20400,5144
"London",2021-10-01,2021,"Oct","Cardiology Service",15979,1143
"London",2021-10-01,2021,"Oct","Cardiothoracic Surgery Service",1092,65
"London",2021-10-01,2021,"Oct","Dermatology Service",17627,855
"London",2021-10-01,2021,"Oct","Ear Nose and Throat Service",37612,6984
"London",2021-10-01,2021,"Oct","Elderly Medicine Service",362,8
"London",2021-10-01,2021,"Oct","Gastroenterology Service",16735,1103
"London",2021-10-01,2021,"Oct","General Internal Medicine Service",1367,39
"London",2021-10-01,2021,"Oct","General Surgery Service",31148,4926
"London",2021-10-01,2021,"Oct","Gynaecology Service",29512,3577
"London",2021-10-01,2021,"Oct","Neurology Service",9027,200
"London",2021-10-01,2021,"Oct","Neurosurgical Service",6675,680
"London",2021-10-01,2021,"Oct","Ophthalmology Service",32285,1881
"London",2021-10-01,2021,"Oct","Oral Surgery Service",15968,1052
"London",2021-10-01,2021,"Oct","Other - Medical Services",32458,3495
"London",2021-10-01,2021,"Oct","Other - Mental Health Services",2988,154
"London",2021-10-01,2021,"Oct","Other - Other Services",7274,861
"London",2021-10-01,2021,"Oct","Other - Paediatric Services",31645,4631
"London",2021-10-01,2021,"Oct","Other - Surgical Services",31737,5454
"London",2021-10-01,2021,"Oct","Plastic Surgery Service",8454,2407
"London",2021-10-01,2021,"Oct","Respiratory Medicine Service",6489,242
"London",2021-10-01,2021,"Oct","Rheumatology Service",5370,149
"London",2021-10-01,2021,"Oct","Total",414874,50724
"London",2021-10-01,2021,"Oct","Trauma and Orthopaedic Service",46365,7057
"London",2021-10-01,2021,"Oct","Urology Service",26705,3761
"Midlands",2021-10-01,2021,"Oct","Cardiology Service",21414,1181
"Midlands",2021-10-01,2021,"Oct","Cardiothoracic Surgery Service",1749,332
"Midlands",2021-10-01,2021,"Oct","Dermatology Service",28961,4799
"Midlands",2021-10-01,2021,"Oct","Ear Nose and Throat Service",57364,14816
"Midlands",2021-10-01,2021,"Oct","Elderly Medicine Service",629,40
"Midlands",2021-10-01,2021,"Oct","Gastroenterology Service",29896,3088
"Midlands",2021-10-01,2021,"Oct","General Internal Medicine Service",3076,140
"Midlands",2021-10-01,2021,"Oct","General Surgery Service",56034,17254
"Midlands",2021-10-01,2021,"Oct","Gynaecology Service",47112,8390
"Midlands",2021-10-01,2021,"Oct","Neurology Service",14580,1917
"Midlands",2021-10-01,2021,"Oct","Neurosurgical Service",3740,724
"Midlands",2021-10-01,2021,"Oct","Ophthalmology Service",66125,13004
"Midlands",2021-10-01,2021,"Oct","Oral Surgery Service",33863,7149
"Midlands",2021-10-01,2021,"Oct","Other - Medical Services",28195,2233
"Midlands",2021-10-01,2021,"Oct","Other - Mental Health Services",67,6
"Midlands",2021-10-01,2021,"Oct","Other - Other Services",6007,756
"Midlands",2021-10-01,2021,"Oct","Other - Paediatric Services",25008,5061
"Midlands",2021-10-01,2021,"Oct","Other - Surgical Services",32582,9176
"Midlands",2021-10-01,2021,"Oct","Plastic Surgery Service",7655,2520
"Midlands",2021-10-01,2021,"Oct","Respiratory Medicine Service",9552,809
"Midlands",2021-10-01,2021,"Oct","Rheumatology Service",9750,415
"Midlands",2021-10-01,2021,"Oct","Total",632154,135853
"Midlands",2021-10-01,2021,"Oct","Trauma and Orthopaedic Service",107202,28936
"Midlands",2021-10-01,2021,"Oct","Urology Service",41593,13107
"North East and Yorkshire",2021-10-01,2021,"Oct","Cardiology Service",10576,626
"North East and Yorkshire",2021-10-01,2021,"Oct","Cardiothoracic Surgery Service",698,124
"North East and Yorkshire",2021-10-01,2021,"Oct","Dermatology Service",13197,1536
"North East and Yorkshire",2021-10-01,2021,"Oct","Ear Nose and Throat Service",33649,5974
"North East and Yorkshire",2021-10-01,2021,"Oct","Elderly Medicine Service",533,11
"North East and Yorkshire",2021-10-01,2021,"Oct","Gastroenterology Service",11385,928
"North East and Yorkshire",2021-10-01,2021,"Oct","General Internal Medicine Service",2778,121
"North East and Yorkshire",2021-10-01,2021,"Oct","General Surgery Service",36961,7354
"North East and Yorkshire",2021-10-01,2021,"Oct","Gynaecology Service",25613,4202
"North East and Yorkshire",2021-10-01,2021,"Oct","Neurology Service",6698,264
"North East and Yorkshire",2021-10-01,2021,"Oct","Neurosurgical Service",3896,919
"North East and Yorkshire",2021-10-01,2021,"Oct","Ophthalmology Service",35115,5789
"North East and Yorkshire",2021-10-01,2021,"Oct","Oral Surgery Service",18502,2127
"North East and Yorkshire",2021-10-01,2021,"Oct","Other - Medical Services",16023,988
"North East and Yorkshire",2021-10-01,2021,"Oct","Other - Mental Health Services",76,1
"North East and Yorkshire",2021-10-01,2021,"Oct","Other - Other Services",7481,749
"North East and Yorkshire",2021-10-01,2021,"Oct","Other - Paediatric Services",18832,2794
"North East and Yorkshire",2021-10-01,2021,"Oct","Other - Surgical Services",22642,4413
"North East and Yorkshire",2021-10-01,2021,"Oct","Plastic Surgery Service",14082,4117
"North East and Yorkshire",2021-10-01,2021,"Oct","Respiratory Medicine Service",4837,149
"North East and Yorkshire",2021-10-01,2021,"Oct","Rheumatology Service",3620,37
"North East and Yorkshire",2021-10-01,2021,"Oct","Total",373006,61335
"North East and Yorkshire",2021-10-01,2021,"Oct","Trauma and Orthopaedic Service",62403,13136
"North East and Yorkshire",2021-10-01,2021,"Oct","Urology Service",23409,4976
"North West",2021-10-01,2021,"Oct","Cardiology Service",11496,551
"North West",2021-10-01,2021,"Oct","Cardiothoracic Surgery Service",1564,231
"North West",2021-10-01,2021,"Oct","Dermatology Service",13005,386
"North West",2021-10-01,2021,"Oct","Ear Nose and Throat Service",39223,9191
"North West",2021-10-01,2021,"Oct","Elderly Medicine Service",688,8
"North West",2021-10-01,2021,"Oct","Gastroenterology Service",31241,2710
"North West",2021-10-01,2021,"Oct","General Internal Medicine Service",2056,464
"North West",2021-10-01,2021,"Oct","General Surgery Service",41995,11485
"North West",2021-10-01,2021,"Oct","Gynaecology Service",42241,7554
"North West",2021-10-01,2021,"Oct","Neurology Service",9711,829
"North West",2021-10-01,2021,"Oct","Neurosurgical Service",9858,1586
"North West",2021-10-01,2021,"Oct","Ophthalmology Service",35897,4591
"North West",2021-10-01,2021,"Oct","Oral Surgery Service",30720,10344
"North West",2021-10-01,2021,"Oct","Other - Medical Services",17763,1369
"North West",2021-10-01,2021,"Oct","Other - Mental Health Services",85,9
"North West",2021-10-01,2021,"Oct","Other - Other Services",3078,308
"North West",2021-10-01,2021,"Oct","Other - Paediatric Services",28697,4415
"North West",2021-10-01,2021,"Oct","Other - Surgical Services",31420,8006
"North West",2021-10-01,2021,"Oct","Plastic Surgery Service",11396,3354
"North West",2021-10-01,2021,"Oct","Respiratory Medicine Service",3701,76
"North West",2021-10-01,2021,"Oct","Rheumatology Service",5683,123
"North West",2021-10-01,2021,"Oct","Total",466122,92440
"North West",2021-10-01,2021,"Oct","Trauma and Orthopaedic Service",65946,17770
"North West",2021-10-01,2021,"Oct","Urology Service",28658,7080
"South East",2021-10-01,2021,"Oct","Cardiology Service",9373,137
"South East",2021-10-01,2021,"Oct","Cardiothoracic Surgery Service",515,97
"South East",2021-10-01,2021,"Oct","Dermatology Service",11745,575
"South East",2021-10-01,2021,"Oct","Ear Nose and Throat Service",36326,6808
"South East",2021-10-01,2021,"Oct","Elderly Medicine Service",479,16
"South East",2021-10-01,2021,"Oct","Gastroenterology Service",23649,1442
"South East",2021-10-01,2021,"Oct","General Internal Medicine Service",563,27
"South East",2021-10-01,2021,"Oct","General Surgery Service",35094,6445
"South East",2021-10-01,2021,"Oct","Gynaecology Service",32473,4545
"South East",2021-10-01,2021,"Oct","Neurology Service",9340,195
"South East",2021-10-01,2021,"Oct","Neurosurgical Service",1885,564
"South East",2021-10-01,2021,"Oct","Ophthalmology Service",44600,4982
"South East",2021-10-01,2021,"Oct","Oral Surgery Service",17809,2508
"South East",2021-10-01,2021,"Oct","Other - Medical Services",15482,958
"South East",2021-10-01,2021,"Oct","Other - Mental Health Services",184,21
"South East",2021-10-01,2021,"Oct","Other - Other Services",5352,589
"South East",2021-10-01,2021,"Oct","Other - Paediatric Services",11022,1057
"South East",2021-10-01,2021,"Oct","Other - Surgical Services",22453,3322
"South East",2021-10-01,2021,"Oct","Plastic Surgery Service",6710,1639
"South East",2021-10-01,2021,"Oct","Respiratory Medicine Service",4693,80
"South East",2021-10-01,2021,"Oct","Rheumatology Service",4889,146
"South East",2021-10-01,2021,"Oct","Total",391775,54783
"South East",2021-10-01,2021,"Oct","Trauma and Orthopaedic Service",71972,14121
"South East",2021-10-01,2021,"Oct","Urology Service",25167,4509
"South West",2021-10-01,2021,"Oct","Cardiology Service",13105,1482
"South West",2021-10-01,2021,"Oct","Cardiothoracic Surgery Service",1024,204
"South West",2021-10-01,2021,"Oct","Dermatology Service",10693,335
"South West",2021-10-01,2021,"Oct","Ear Nose and Throat Service",24213,4848
"South West",2021-10-01,2021,"Oct","Elderly Medicine Service",315,19
"South West",2021-10-01,2021,"Oct","Gastroenterology Service",14145,1732
"South West",2021-10-01,2021,"Oct","General Internal Medicine Service",1477,213
"South West",2021-10-01,2021,"Oct","General Surgery Service",12616,3020
"South West",2021-10-01,2021,"Oct","Gynaecology Service",20044,3334
"South West",2021-10-01,2021,"Oct","Neurology Service",6274,279
"South West",2021-10-01,2021,"Oct","Neurosurgical Service",2671,929
"South West",2021-10-01,2021,"Oct","Ophthalmology Service",39221,6470
"South West",2021-10-01,2021,"Oct","Oral Surgery Service",21879,4140
"South West",2021-10-01,2021,"Oct","Other - Medical Services",12265,936
"South West",2021-10-01,2021,"Oct","Other - Mental Health Services",7,1
"South West",2021-10-01,2021,"Oct","Other - Other Services",6551,578
"South West",2021-10-01,2021,"Oct","Other - Paediatric Services",9325,1422
"South West",2021-10-01,2021,"Oct","Other - Surgical Services",28469,6377
"South West",2021-10-01,2021,"Oct","Plastic Surgery Service",3945,973
"South West",2021-10-01,2021,"Oct","Respiratory Medicine Service",3529,307
"South West",2021-10-01,2021,"Oct","Rheumatology Service",3037,374
"South West",2021-10-01,2021,"Oct","Total",309599,59715
"South West",2021-10-01,2021,"Oct","Trauma and Orthopaedic Service",59178,18289
"South West",2021-10-01,2021,"Oct","Urology Service",15616,3453
"East of England",2021-11-01,2021,"Nov","Cardiology Service",13582,668
"East of England",2021-11-01,2021,"Nov","Cardiothoracic Surgery Service",690,46
"East of England",2021-11-01,2021,"Nov","Dermatology Service",19066,2193
"East of England",2021-11-01,2021,"Nov","Ear Nose and Throat Service",33034,8060
"East of England",2021-11-01,2021,"Nov","Elderly Medicine Service",343,6
"East of England",2021-11-01,2021,"Nov","Gastroenterology Service",16300,1987
"East of England",2021-11-01,2021,"Nov","General Internal Medicine Service",1586,118
"East of England",2021-11-01,2021,"Nov","General Surgery Service",32197,7450
"East of England",2021-11-01,2021,"Nov","Gynaecology Service",26549,5001
"East of England",2021-11-01,2021,"Nov","Neurology Service",4843,80
"East of England",2021-11-01,2021,"Nov","Neurosurgical Service",830,246
"East of England",2021-11-01,2021,"Nov","Ophthalmology Service",42355,7661
"East of England",2021-11-01,2021,"Nov","Oral Surgery Service",14465,2760
"East of England",2021-11-01,2021,"Nov","Other - Medical Services",16077,1839
"East of England",2021-11-01,2021,"Nov","Other - Mental Health Services",59,1
"East of England",2021-11-01,2021,"Nov","Other - Other Services",8776,1254
"East of England",2021-11-01,2021,"Nov","Other - Paediatric Services",11848,2102
"East of England",2021-11-01,2021,"Nov","Other - Surgical Services",11201,2056
"East of England",2021-11-01,2021,"Nov","Plastic Surgery Service",7721,1777
"East of England",2021-11-01,2021,"Nov","Respiratory Medicine Service",5069,116
"East of England",2021-11-01,2021,"Nov","Rheumatology Service",5161,105
"East of England",2021-11-01,2021,"Nov","Total",352338,69475
"East of England",2021-11-01,2021,"Nov","Trauma and Orthopaedic Service",59516,18780
"East of England",2021-11-01,2021,"Nov","Urology Service",21070,5169
"London",2021-11-01,2021,"Nov","Cardiology Service",16586,1127
"London",2021-11-01,2021,"Nov","Cardiothoracic Surgery Service",1113,61
"London",2021-11-01,2021,"Nov","Dermatology Service",18117,937
"London",2021-11-01,2021,"Nov","Ear Nose and Throat Service",37154,6477
"London",2021-11-01,2021,"Nov","Elderly Medicine Service",416,2
"London",2021-11-01,2021,"Nov","Gastroenterology Service",16724,996
"London",2021-11-01,2021,"Nov","General Internal Medicine Service",1491,30
"London",2021-11-01,2021,"Nov","General Surgery Service",32023,4830
"London",2021-11-01,2021,"Nov","Gynaecology Service",29691,3612
"London",2021-11-01,2021,"Nov","Neurology Service",9879,197
"London",2021-11-01,2021,"Nov","Neurosurgical Service",6711,723
"London",2021-11-01,2021,"Nov","Ophthalmology Service",32548,1728
"London",2021-11-01,2021,"Nov","Oral Surgery Service",17088,972
"London",2021-11-01,2021,"Nov","Other - Medical Services",34033,3480
"London",2021-11-01,2021,"Nov","Other - Mental Health Services",3203,120
"London",2021-11-01,2021,"Nov","Other - Other Services",7670,837
"London",2021-11-01,2021,"Nov","Other - Paediatric Services",31980,4225
"London",2021-11-01,2021,"Nov","Other - Surgical Services",31597,5258
"London",2021-11-01,2021,"Nov","Plastic Surgery Service",8432,2306
"London",2021-11-01,2021,"Nov","Respiratory Medicine Service",6435,273
"London",2021-11-01,2021,"Nov","Rheumatology Service",5875,149
"London",2021-11-01,2021,"Nov","Total",421885,48688
"London",2021-11-01,2021,"Nov","Trauma and Orthopaedic Service",46152,6491
"London",2021-11-01,2021,"Nov","Urology Service",26967,3857
"Midlands",2021-11-01,2021,"Nov","Cardiology Service",22648,1247
"Midlands",2021-11-01,2021,"Nov","Cardiothoracic Surgery Service",1674,335
"Midlands",2021-11-01,2021,"Nov","Dermatology Service",29658,5024
"Midlands",2021-11-01,2021,"Nov","Ear Nose and Throat Service",58713,15269
"Midlands",2021-11-01,2021,"Nov","Elderly Medicine Service",721,46
"Midlands",2021-11-01,2021,"Nov","Gastroenterology Service",31626,3673
"Midlands",2021-11-01,2021,"Nov","General Internal Medicine Service",2987,179
"Midlands",2021-11-01,2021,"Nov","General Surgery Service",57437,17703
"Midlands",2021-11-01,2021,"Nov","Gynaecology Service",47977,9172
"Midlands",2021-11-01,2021,"Nov","Neurology Service",14953,2123
"Midlands",2021-11-01,2021,"Nov","Neurosurgical Service",3494,695
"Midlands",2021-11-01,2021,"Nov","Ophthalmology Service",66684,13212
"Midlands",2021-11-01,2021,"Nov","Oral Surgery Service",33350,7092
"Midlands",2021-11-01,2021,"Nov","Other - Medical Services",29260,2291
"Midlands",2021-11-01,2021,"Nov","Other - Mental Health Services",71,1
"Midlands",2021-11-01,2021,"Nov","Other - Other Services",5683,898
"Midlands",2021-11-01,2021,"Nov","Other - Paediatric Services",25560,5046
"Midlands",2021-11-01,2021,"Nov","Other - Surgical Services",33560,9069
"Midlands",2021-11-01,2021,"Nov","Plastic Surgery Service",8057,2565
"Midlands",2021-11-01,2021,"Nov","Respiratory Medicine Service",10084,888
"Midlands",2021-11-01,2021,"Nov","Rheumatology Service",9923,458
"Midlands",2021-11-01,2021,"Nov","Total",644257,139392
"Midlands",2021-11-01,2021,"Nov","Trauma and Orthopaedic Service",107828,29272
"Midlands",2021-11-01,2021,"Nov","Urology Service",42309,13134
"North East and Yorkshire",2021-11-01,2021,"Nov","Cardiology Service",10276,575
"North East and Yorkshire",2021-11-01,2021,"Nov","Cardiothoracic Surgery Service",723,123
"North East and Yorkshire",2021-11-01,2021,"Nov","Dermatology Service",14077,1457
"North East and Yorkshire",2021-11-01,2021,"Nov","Ear Nose and Throat Service",33822,5436
"North East and Yorkshire",2021-11-01,2021,"Nov","Elderly Medicine Service",520,2
"North East and Yorkshire",2021-11-01,2021,"Nov","Gastroenterology Service",11543,926
